,Unnamed: 0,Tweets,Fecha,urls,medios,link_nacionales
7960,7960,Que vergüenza y mas bronca da los aplaudidores que festejaron los dichos de ese sujeto. https://t.co/zMnyL1U4Wx,Tue Mar 05 13:23:23 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8129,8129,"""Para robar hay que ser inteligente y yo me considero inteligente"" https://t.co/rHYDDV7yoH",Tue Mar 05 14:43:11 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8151,8151,Es justo que la pobreza sea endémica en el norte. Estos tipos gobiernan IMPUDICAMENTE y los coyas los... https://t.co/B4ROORVg8m,Tue Mar 05 14:54:00 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8159,8159,Pedazo de hijo de re mil puta así son todos los peronistas https://t.co/6OPr5lY6dm,Tue Mar 05 14:51:05 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8171,8171,"""Para robar hay que ser inteligente y yo me considero inteligente"" https://t.co/sHmV6S5Ekc",Tue Mar 05 15:02:52 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8186,8186,"""Para robar hay que ser inteligente y yo me considero inteligente"" https://t.co/MMKMi8wFLI",Tue Mar 05 15:09:54 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8249,8249,"""Para robar hay que ser inteligente y yo me considero inteligente"" https://t.co/A4TPPLFYEI",Tue Mar 05 15:27:23 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8260,8260,"https://t.co/3Wn6ZyvaR0
HIJO DE PUTAAAA",Tue Mar 05 15:39:18 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8270,8270,"""Para robar hay que ser inteligente y yo me considero inteligente"" https://t.co/h6Y03Vu29H",Tue Mar 05 15:46:38 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8275,8275,"""Para robar hay que ser inteligente y yo me considero inteligente"" https://t.co/eNeNZJtIEb",Tue Mar 05 15:44:57 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8282,8282,"""Para robar hay que ser inteligente y yo me considero inteligente"" https://t.co/4DqezRJIM7",Tue Mar 05 15:52:21 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8337,8337,"""Para robar hay que ser inteligente y yo me considero inteligente"" https://t.co/oOHzubNHSW",Tue Mar 05 16:18:47 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8505,8505,"""Para robar hay que ser inteligente y yo me considero inteligente"" https://t.co/us4Tw3oIAI",Tue Mar 05 17:31:00 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8559,8559,El coeficiente intelectual de Z.I no me quiero imaginar 😂 https://t.co/y2KQZYz5nG,Tue Mar 05 18:02:47 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8724,8724,"EL QUE NUNCA MÁS HABLO!

Esteban Righi, estrella de primera magnitud en la constelación peronista https://t.co/yujAYull5a",Tue Mar 05 19:33:51 +0000 2019,https://www.clarin.com/politica/esteban-righi-estrella-primera-magnitud-constelacion-peronista_0_A6v8PYTf9.html,False,True
8799,8799,"No, para robar hay que ser ladrón no inteligente https://t.co/dQeZ4hRVuv",Tue Mar 05 20:20:54 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8957,8957,https://t.co/QFZpU9187W 📞☎️📞☎️ @UrtubeyJM Sin palabras para este impresentable. Acordate de este tipo de actitudes… https://t.co/sQY01geEuZ,Tue Mar 05 22:04:01 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
8999,8999,"""Para robar hay que ser inteligente y yo me considero inteligente""... no hay remate.
https://t.co/DLczNjlnem",Tue Mar 05 22:23:27 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
9274,9274,Por algo somos La Gloriosa.(cuervo y peronista) https://t.co/DXTNU0qm75,Wed Mar 06 00:21:46 +0000 2019,https://www.pagina12.com.ar/178866-nace-otro-hit-del-verano,False,True
9441,9441,Por qué será que no me extraña???? https://t.co/Ctblyu2Dqe,Wed Mar 06 01:50:06 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
9793,9793,"En la presentación contra Alejo Ramos Padilla, incluirá el nombre del dirigente peronista porteño Eduardo Valdés. https://t.co/sFORwOqprq",Wed Mar 06 10:05:54 +0000 2019,https://radiomitre.cienradios.com/carrio-ampliara-la-denuncia-juez-investiga-stornelli/,False,True
11105,11105,"""Para robar hay que ser inteligente y yo me considero inteligente"" https://t.co/eLPLz17gjp",Thu Mar 07 00:44:22 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
12177,12177,"En ""70 años"" de decadencia peronista los Macri se hicieron millonarios. Digamos todo
https://t.co/sLdyFYSyST",Thu Mar 07 14:51:38 +0000 2019,https://www.pagina12.com.ar/179167-un-patrimonio-de-origen-ilicito,False,True
14283,14283,"El problema es que la ""unidad""no está en la esencia peronista.
#NoVuelvenMas
https://t.co/kOyykrcw1R",Fri Mar 08 13:00:32 +0000 2019,https://www.pagina12.com.ar/179344-con-la-premisa-de-buscar-la-unidad-hasta-que-duela,False,True
14299,14299,"Pichetto vos nos sos Peronista ni Radical, VOS SOS UN PELOTUDO

https://t.co/HVHTIJ4fx0 https://t.co/luaxnuV1DS",Fri Mar 08 13:18:22 +0000 2019,https://www.pagina12.com.ar/179285-pichetto-contra-la-asignacion-universal-por-hijo,False,True
14502,14502,"PERONIA SEÑORES
https://t.co/AbySmBC2BA",Fri Mar 08 15:34:48 +0000 2019,https://www.infobae.com/politica/2019/03/05/la-frase-de-un-intendente-peronista-que-provoco-indignacion-para-robar-hay-que-ser-inteligente-y-yo-me-considero-inteligente/,False,True
16683,16683,"Timelli es peronista y hace campaña por personas con ideologías que ya  nos llevaron al fracaso.
https://t.co/3kFqwyWeIp",Sat Mar 09 22:05:59 +0000 2019,https://www.infobae.com/politica/2019/03/09/marcelo-tinelli-un-frente-con-lavagna-massa-o-urtubey-me-parece-buenisimo-tiene-que-haber-una-tercera-oferta/,False,True
18363,18363,"Rioseco, el candidato de la unidad peronista que busca destronar al MPN https://t.co/OY2IhmKQKO",Sun Mar 10 22:31:09 +0000 2019,https://www.elciudadanoweb.com/rioseco-el-candidato-de-la-unidad-peronista-que-busca-destronar-al-mpn/,False,True
21192,21192,"Continúa la trama peronista, ahora piden la intervención judicial https://t.co/aJAuXh8QXu",Tue Mar 12 11:19:52 +0000 2019,http://www.corrienteshoy.com/noticias/view/319956,False,True
25696,25696,"https://t.co/TQH2uojxWf

Dirigente Peronista= cualquier tipo lleno de guita que no puede explicar, cargos variados,… https://t.co/BAIPHGxg7l",Thu Mar 14 14:57:45 +0000 2019,https://www.infobae.com/politica/2019/03/14/eduardo-valdes-dio-detalles-de-los-problemas-de-salud-de-florencia-kirchner-ataques-de-panico-y-el-temor-de-ir-presa/,False,True
26099,26099,"3,8% inflación febrero. Los trabajadores se siguen hundiendo con Macri y la complicidad de la CGT peronista

https://t.co/gWc7xeRGaG",Thu Mar 14 19:26:21 +0000 2019,https://www.clarin.com/economia/economia/inflacion-febrero-alta-octubre_0_OdgPgDy_x.html,False,True
27299,27299,"Silvia Mercado en modo estúpida peronista: https://t.co/4Ed7iX76i0

Como les duele a los perionistas la falta de ""pauta"".",Fri Mar 15 15:39:43 +0000 2019,https://www.infobae.com/politica/2019/03/15/mauricio-macri-desafia-a-las-encuestas-y-busca-activar-la-campana-bonaerense/,False,True
32202,32202,"Alberto Samid, a juicio oral por asociación ilícita y evasión https://t.co/fP0cJwRrBX

El empresario de la carne y… https://t.co/QGqKv9iO3h",Mon Mar 18 17:17:58 +0000 2019,https://www.clarin.com/politica/alberto-samid-juicio-oral-asociacion-ilicita-evasion_0_4uE2RdyGE.html,False,True
32380,32380,"Se confirma la presunción de que el FMI es Peronista. 
https://t.co/uxyFiyLSxR",Mon Mar 18 19:43:22 +0000 2019,https://www.infobae.com/economia/2019/03/18/el-fmi-destaco-la-debil-actividad-economica-y-podria-autorizar-mas-gasto-para-asistencia-social/,False,True
36639,36639,"Hoy INDULTO, mañana NO INDULTO, pasado mañana NO SOY PERONISTA ! Son todos iguales estos peruKas: LAKRAS INMUNDAS !https://t.co/kQviCwNYAl",Wed Mar 20 23:44:41 +0000 2019,https://www.infobae.com/politica/2019/03/20/roberto-lavagna-aseguro-que-no-indultara-a-condenados-por-corrupcion-si-es-elegido-presidente/,False,True
37211,37211,La vuelta de la CGT: tensiones propias y apuestas cruzadas en la interna peronista https://t.co/lXNHOtErFI https://t.co/kdQhapRsgu,Thu Mar 21 11:27:29 +0000 2019,http://ultimahoradiario.com.ar/la-vuelta-de-la-cgt-tensiones-propias-y-apuestas-cruzadas-en-la-interna-peronista/,False,True
42454,42454,La trampa peronista... https://t.co/5YXTXQ3sjz,Sun Mar 24 13:26:04 +0000 2019,https://www.lanacion.com.ar/politica/la-riesgosa-proximidad-al-punto-de-no-retorno-nid2231530,False,True
44628,44628,"El peronista apuntó contra Cambiemos: ""Elías de Pérez y Germán Alfaro representan al modelo macrista"". https://t.co/vsZHMxDYxT",Mon Mar 25 13:03:10 +0000 2019,https://www.lagaceta.com.ar/nota/801495/actualidad/alperovich-se-encamina-hacer-ridiculo-electoral-vaticino-legislador-rodriguez.html,False,True
45100,45100,"#Elecciones2019  “La fórmula Arcioni-Sastre tiene un fuerte contenido peronista”
▶https://t.co/KtADZ1gicM https://t.co/V1cg6A1fCZ",Mon Mar 25 17:17:45 +0000 2019,https://elcomodorense.net/la-formula-arcioni-sastre-tiene-un-fuerte-contenido-peronista/,False,True
45172,45172,"Un muy buen gesto para la unidad el de Roberto, el peronista que nunca supo que era peronista. https://t.co/FbbzyLoqkq",Mon Mar 25 17:59:24 +0000 2019,https://www.infobae.com/politica/2019/03/25/lavagna-le-contesto-a-dujovne-advirtio-sobre-el-peligroso-jueguito-con-la-tasa-de-interes-y-rechazo-un-dialogo-con-cfk/,False,True
47036,47036,otra de la mayoria peronista y van.. https://t.co/DCuu4xx4rE,Tue Mar 26 19:35:01 +0000 2019,https://www.clarin.com/politica/pelea-corte-quitaron-carlos-rosenkrantz-web-oficial-difunde-fallos_0_vSYSgro5m.html,False,True
47126,47126,"Donde dice ""mayoría independiente"" debe decir ""mayoría peronista""  https://t.co/VDFoNoXV4Y",Tue Mar 26 20:27:15 +0000 2019,https://www.infobae.com/politica/2019/03/26/cambio-la-conduccion-de-la-web-oficial-que-difunde-los-fallos-del-poder-judicial/,False,True
47149,47149,"La mayoría independiente, titulan. Jajajaja, digan la verdad. Es la mayoría peronista, llorapautas!!! https://t.co/SUgeMXUGUB",Tue Mar 26 20:38:58 +0000 2019,https://www.infobae.com/politica/2019/03/26/cambio-la-conduccion-de-la-web-oficial-que-difunde-los-fallos-del-poder-judicial/,False,True
47353,47353,"Es insufrible la Suprema Corte de Injusticia peronista.
https://t.co/oUC2mMKPH0",Tue Mar 26 22:55:13 +0000 2019,https://www.clarin.com/politica/pelea-corte-quitaron-carlos-rosenkrantz-web-oficial-difunde-fallos_0_vSYSgro5m.html,False,True
48176,48176,"Cambió la conducción de la web oficial que difunde los fallos del Poder Judicial https://t.co/CJaTeZjLXr
""MAYORÍA I… https://t.co/ZyYNmLprq9",Wed Mar 27 12:25:32 +0000 2019,https://www.infobae.com/politica/2019/03/26/cambio-la-conduccion-de-la-web-oficial-que-difunde-los-fallos-del-poder-judicial/,False,True
49386,49386,"@MiguelPichetto Piche otra condena para el ex presidente Peronista
https://t.co/i96pndKTBx",Wed Mar 27 23:45:49 +0000 2019,https://www.clarin.com/politica/condenaron-carlos-menem-domingo-cavallo-anos-prision-venta-rural_0_fAQi1J4ss.html,False,True
51566,51566,#EleccionesEnChubut A Chubut al Frente le prohibieron hasta cantar la marcha peronista https://t.co/KnaTLPyCVZ,Fri Mar 29 00:30:06 +0000 2019,https://elcomodorense.net/a-chubut-al-frente-le-prohiben-hasta-cantar-la-marcha-peronista/,False,True
53099,53099,"Se suman candidatos peronistas a la carrera por la gobernación bonaerense
La Unidad Peronista.
Jajajajjjj https://t.co/m0PpluI20G",Fri Mar 29 20:24:41 +0000 2019,https://www.clarin.com/politica/suman-candidatos-peronistas-carrera-gobernacion-bonaerense_0_5lWbhNZ1u.html,False,True
85952,28353,@Gracemazzola Eso mismo pasò en Comodoro Rivadavia en 2017... https://t.co/FQufY4tkf5,Fri Mar 01 20:46:38 +0000 2019,https://www.infobae.com/politica/2018/03/07/detienen-a-funcionarios-de-chubut-por-asociacion-ilicita-y-fraude-contra-el-estado/,False,True
133596,75997,"Antes de putear a Sanz, lean la nota: https://t.co/cbTH0GIYDd. No es malo que en Cambiemos haya PASO; malo sería qu… https://t.co/BJGYoaq0ZV",Sat Mar 02 18:47:00 +0000 2019,https://www.clarin.com/politica/ernesto-sanz-rompio-silencio-pidio-paso-cambiemos-exigio-reglas-claras-evitar-confrontacion_0_ih1FOebQm.html,False,True
133689,76090,Otra vez de vacaciones: Macri pasó por el Congreso y ahora descansa en el sur https://t.co/69WMjBbJwI,Sat Mar 02 18:54:14 +0000 2019,https://www.elciudadanoweb.com/otra-vez-de-vacaciones-macri-paso-por-el-congreso-y-ahora-descansa-en-el-sur/,False,True
204337,146738,Entre Ríos: vence el plazo para presentar las boletas de las PASO  https://t.co/DoaUcrfWpm https://t.co/PojL7TBKco,Mon Mar 04 00:30:04 +0000 2019,https://www.telam.com.ar/notas/201903/337755-vence-el-plazo-para-presentar-las-boletas-de-las-paso-en-entre-rios.html,False,True
225560,167961,Lo peor no pasó | EXCLUSIVO | Página12 https://t.co/xvztoWjKCE,Mon Mar 04 09:09:41 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
226340,168741,Argentina: Lo peor no pasó  https://t.co/hC97mIxyWg,Mon Mar 04 10:01:12 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
227166,169567,Lo peor no pasó | EXCLUSIVO https://t.co/k8CQnLeGwS,Mon Mar 04 10:56:10 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
230963,173364,Lo peor no pasó | EXCLUSIVO https://t.co/MGTGsVFTw8,Mon Mar 04 13:18:10 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
230987,173388,Lo peor no pasó | EXCLUSIVO https://t.co/STzUZ3kFqU,Mon Mar 04 13:17:19 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
231568,173969,Lo peor no pasó | EXCLUSIVO https://t.co/STzUZ3342k,Mon Mar 04 13:23:10 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
231817,174218,Lo peor no pasó | EXCLUSIVO https://t.co/YP1jzxOTT0,Mon Mar 04 13:34:39 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
232284,174685,Lo peor no pasó | EXCLUSIVO https://t.co/DV1RG0u6xQ,Mon Mar 04 13:46:52 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
233059,175460,Cumbre radical en medio de la tensión con el Gobierno por el pedido de PASO https://t.co/6kqIBcpmlS https://t.co/W1zR9LAwKY,Mon Mar 04 14:00:43 +0000 2019,http://ultimahoradiario.com.ar/cumbre-radical-en-medio-de-la-tension-con-el-gobierno-por-el-pedido-de-paso/,False,True
235617,178018,Lo peor no pasó | EXCLUSIVO https://t.co/baPQwbb5Rf,Mon Mar 04 15:03:07 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
250993,193394,La grieta de Cambiemos en Córdoba explotó a 13 días de las Paso https://t.co/WOVfMrsD3I,Mon Mar 04 19:17:21 +0000 2019,https://www.elciudadanoweb.com/la-grieta-de-cambiemos-en-cordoba-exploto-a-13-dias-de-las-paso/,False,True
252440,194841,Lo peor no pasó | EXCLUSIVO https://t.co/sfUaH0wZoe,Mon Mar 04 19:40:42 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
294658,237059,Arde la interna cordobesa: Juez quiere impugnar las PASO https://t.co/Ni09laFEXw,Tue Mar 05 10:51:18 +0000 2019,https://www.elancasti.com.ar/politica-economia/2019/3/5/arde-la-interna-cordobesa-juez-quiere-impugnar-las-paso-397880.html,False,True
299865,242266,Un nuevo paso hacia el frente de unidad | El PJ hace un congreso nacional y busca ampliar el espacio opositor https://t.co/037f4MNRFj,Tue Mar 05 13:42:04 +0000 2019,https://www.pagina12.com.ar/178693-un-nuevo-paso-hacia-el-frente-de-unidad,False,True
308444,250845,Un nuevo paso hacia el frente de unidad | El PJ hace un congreso nacional y busca ampliar el espacio opositor https://t.co/N09n4EqIeu,Tue Mar 05 16:39:46 +0000 2019,https://www.pagina12.com.ar/178693-un-nuevo-paso-hacia-el-frente-de-unidad,False,True
309732,252131,Un nuevo paso hacia el frente de unidad | El PJ hace un congreso nacional y busca ampliar el espacio opositor https://t.co/mQJh1GPYrg,Tue Mar 05 17:09:39 +0000 2019,https://www.pagina12.com.ar/178693-un-nuevo-paso-hacia-el-frente-de-unidad,False,True
312705,255104,Lo peor no pasó | EXCLUSIVO https://t.co/b6ubkOaM6A,Tue Mar 05 17:59:31 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
320827,263226,Un nuevo paso hacia el frente de unidad | El PJ hace un congreso nacional y busca ampliar el espacio opositor https://t.co/Pw0zS0a8ZA,Tue Mar 05 20:24:52 +0000 2019,https://www.pagina12.com.ar/178693-un-nuevo-paso-hacia-el-frente-de-unidad,False,True
332921,275320,Para Forbes: “Argentina está a un paso del colapso económico” https://t.co/pbVmUC7jxf https://t.co/td8iCe2tU9,Tue Mar 05 23:13:37 +0000 2019,http://elsigloweb.com/2019/03/05/para-forbes-argentina-esta-a-un-paso-del-colapso-economico/,False,True
336406,278805,Para Forbes: “Argentina está a un paso del colapso económico” https://t.co/lFjhY2fEXf,Wed Mar 06 00:04:10 +0000 2019,http://elsigloweb.com/2019/03/05/para-forbes-argentina-esta-a-un-paso-del-colapso-economico/,False,True
340488,282887,"Seguro que esto tampoco paso, según @pabloduggan y @tunykollmann https://t.co/viOHg5Fb4J",Wed Mar 06 01:00:43 +0000 2019,https://www.clarin.com/politica/carpeta-blanca-espiaba-gobierno-cristina-fiscal-nisman-familia_0_TirDZY2dk.html,False,True
341749,284148,"Para la revista “Forbes”, Argentina está “a un paso del colapso económico” https://t.co/veNt5AiDJY",Wed Mar 06 01:25:00 +0000 2019,https://www.elciudadanoweb.com/para-la-revista-forbes-argentina-esta-a-un-paso-del-colapso-economico/,False,True
343254,285653,Lo peor no pasó | EXCLUSIVO https://t.co/i0gV441Rr7,Wed Mar 06 01:51:05 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
346154,288553,"Para la revista “Forbes”, Argentina está “a un paso del colapso económico” https://t.co/XgOzQxFIyc",Wed Mar 06 02:29:45 +0000 2019,https://www.elciudadanoweb.com/para-la-revista-forbes-argentina-esta-a-un-paso-del-colapso-economico/,False,True
362664,305063,Otro mal paso de Flybondi | A los 10 minutos del despegue debió regresar por una falla en el tren de aterrizaje https://t.co/uagq8Gxiqt,Wed Mar 06 10:26:06 +0000 2019,https://www.pagina12.com.ar/178857-otro-mal-paso-de-flybondi,False,True
364958,307357,Lo peor no pasó | EXCLUSIVO https://t.co/8HVaYnGSid,Wed Mar 06 11:51:06 +0000 2019,https://www.pagina12.com.ar/178611-lo-peor-no-paso,False,True
365566,307965,Sólo faltan 5 kilómetros para terminar el asfaltado del Paso de San Francisco - El Esquiu https://t.co/YE7YkuWPGd,Wed Mar 06 12:11:16 +0000 2019,https://www.elesquiu.com/politica/2019/3/1/solo-faltan-kilometros-para-terminar-el-asfaltado-del-paso-de-san-francisco-315948.html,False,True
366402,308801,"Forbes no cree que lo “peor ya pasó” | Para la revista financiera, “Argentina está a un paso del colapso económico”

https://t.co/JoM7513V0Q",Wed Mar 06 12:29:56 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,True,True
367694,310093,"Forbes no cree que lo peor ya pasó | Para la revista financiera, “Argentina está a un paso del colapso económico” https://t.co/IJDkQ5WkpA",Wed Mar 06 13:02:38 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
368069,310468,"ARGENTINA: Para la revista financiera, “Argentina está a un paso del colapso económico” https://t.co/1gR43apL1K",Wed Mar 06 13:11:26 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
369896,312295,"Para la revista financiera, “Argentina está a un paso del colapso económico”

Forbes no cree que lo peor ya pasó https://t.co/1xXMGvHhgj",Wed Mar 06 13:57:33 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
370039,312438,Argentina: Forbes no creé que lo peor ya pasó      https://t.co/m5QU5ttaB7,Wed Mar 06 13:57:55 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
370229,312628,"Forbes no cree que lo peor ya pasó | Para la revista financiera, “Argentina está a un paso del colapso económico” https://t.co/scahjaDADh",Wed Mar 06 14:00:48 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
370768,313167,"Forbes no cree que lo peor ya pasó | Para la revista financiera, “Argentina está a un paso del colapso económico” https://t.co/zEw9AIo0mv",Wed Mar 06 14:12:35 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
371379,313778,"Forbes: “A un paso del colapso económico (de nuevo)”

https://t.co/wRXfHcbpEi",Wed Mar 06 14:28:31 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
374594,316993,#SalirporChile Sólo faltan 5 kilómetros para terminar el asfaltado del Paso de San Francisco https://t.co/0uuiKUnKPg,Wed Mar 06 15:25:25 +0000 2019,https://www.elesquiu.com/politica/2019/3/1/solo-faltan-kilometros-para-terminar-el-asfaltado-del-paso-de-san-francisco-315948.html,False,True
376341,318740,Forbes no cree que lo peor ya pasó | Para la revist... | Página12 https://t.co/K2FY8iLai2,Wed Mar 06 15:57:38 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
377252,319651,Otro mal paso de Flybondi | A los 10 minutos del de... | Página12 https://t.co/MSU7gAb5tF,Wed Mar 06 16:16:27 +0000 2019,https://www.pagina12.com.ar/178857-otro-mal-paso-de-flybondi,False,True
379621,322020,"Lo peor no pasó, lo peor es Macri. https://t.co/ftqmNWbCcQ",Wed Mar 06 16:48:37 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
384770,327169,Forbes no cree que lo peor ya pasó | Para la revist... | Página12 https://t.co/5ZqlZu13BE,Wed Mar 06 18:14:09 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
396920,339319,"Forbes no cree que lo peor ya pasó | Para la revista financiera, “Argentina está a un paso del colapso económico” https://t.co/BvJRi8nTj6",Wed Mar 06 21:48:15 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
409558,351957,Forbes no cree que lo peor ya pasó | Para la revist... | Página12 https://t.co/GjTUNgEz0R,Thu Mar 07 00:53:02 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
414778,357177,"Forbes no cree que lo peor ya pasó | Para la revista financiera, “Argentina está a un paso del colapso económico” https://t.co/Fw0edaJQyo",Thu Mar 07 02:10:59 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
433518,375917,&amp;quot;La primera inquietud es saber si aquí habrá PASO o no&amp;quot; https://t.co/48kFIgJcH6,Thu Mar 07 11:10:11 +0000 2019,https://www.elancasti.com.ar/politica-economia/2019/3/7/la-primera-inquietud-es-saber-si-aqui-habra-paso-no-398066.html,False,True
442977,385376,"Dólar hoy: con mercados alterados, la divisa pasó los $42 https://t.co/0pvsY6NPW5",Thu Mar 07 14:52:58 +0000 2019,https://tn.com.ar/economia/dolar-hoy-con-mercados-alterados-la-divisa-abre-por-arriba-de-los-41_945383,False,True
443283,385682,"Dólar hoy: con mercados alterados, la divisa pasó los $42 https://t.co/ZsuPjpLkf8 vía @todonoticias",Thu Mar 07 14:59:49 +0000 2019,https://tn.com.ar/economia/dolar-hoy-con-mercados-alterados-la-divisa-abre-por-arriba-de-los-41_945383,False,True
454169,396568,Congreso del PJ con llamado a la unidad y a las PASO | El kirchnerismo convocó a Sergio Massa y a los gobernadores https://t.co/mV2yGPxQSq,Thu Mar 07 18:16:58 +0000 2019,https://www.pagina12.com.ar/179296-congreso-del-pj-con-llamado-a-la-unidad-y-a-las-paso,False,True
456550,398949,"TN - Todo Noticias: Dólar hoy: con mercados alterados, la divisa pasó los $42.
https://t.co/wGylot4yXT

a través de @GoogleNews",Thu Mar 07 18:56:11 +0000 2019,https://tn.com.ar/economia/dolar-hoy-con-mercados-alterados-la-divisa-abre-por-arriba-de-los-41_945383,False,True
463093,405492,"Forbes no cree que lo peor ya pasó | Para la revista financiera, “Argentina está a un paso del colapso económico” https://t.co/NjXKpIDa6h",Thu Mar 07 21:01:17 +0000 2019,https://www.pagina12.com.ar/179019-forbes-no-cree-que-lo-peor-ya-paso,False,True
