,Tweets,Fecha,urls,medios
824920,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/PAvKoZueou",Mon Mar 18 01:47:21 +0000 2019,https://twitter.com/i/web/status/1107458435325538304,False
827499,"""Él (Franco Macri) era parte de un sistema que se vio extorsionado por el kirchnerismo. Es un delito que cada uno s… https://t.co/1e7fnoZf00",Mon Mar 18 02:58:49 +0000 2019,https://twitter.com/i/web/status/1107476421881020416,False
828890,"Mauricio Macri: ""Mi padre era parte de un sistema extorsivo del kirchnerismo en que para trabajar había que pagar.… https://t.co/MT6oFTD8Oa",Mon Mar 18 03:48:27 +0000 2019,https://twitter.com/i/web/status/1107488911775985664,False
833158,"Macri: ""Mi padre en la época del kirchnerismo para trabajar tenía que pagar"". O sea que Franco era un raro empresar… https://t.co/OUe7AQTOw3",Mon Mar 18 09:33:07 +0000 2019,https://twitter.com/i/web/status/1107575650603417600,False
833176,"“Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/dXv3fjsuGx",Mon Mar 18 09:37:45 +0000 2019,https://twitter.com/i/web/status/1107576817303633921,False
833199,"Las frases de Macri:
“Él (Franco Macri) era parte de un sistema que se vio extorsionado por el kirchnerismo. Es un… https://t.co/OwCBZDKVOY",Mon Mar 18 09:35:53 +0000 2019,https://twitter.com/i/web/status/1107576347503800320,False
836314,"Acabo de leer que Macri declaró que su padre fue extorsionado por el kisnerismo "" para poder trabajar había que pag… https://t.co/D9pHU70xFg",Mon Mar 18 11:26:36 +0000 2019,https://twitter.com/i/web/status/1107604209522888704,False
837111,Mauricio Macri sobre su padre: “Él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había… https://t.co/k1TBt7irPG,Mon Mar 18 11:47:35 +0000 2019,https://twitter.com/i/web/status/1107609491141550080,False
840177,Mauricio Macri sobre su padre: “Él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había… https://t.co/YsU2XOokJc,Mon Mar 18 13:05:04 +0000 2019,https://twitter.com/i/web/status/1107628988443344897,False
841563,"Sobre Franco Macri llegó a decir que era ""parte de un sistema que se vio extorsionado por el kirchnerismo"". Total p… https://t.co/KJEQf0CFGh",Mon Mar 18 13:32:26 +0000 2019,https://twitter.com/i/web/status/1107635876136435713,False
848220,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/x4HJDrob2m",Mon Mar 18 16:06:35 +0000 2019,https://twitter.com/i/web/status/1107674670860521472,False
848538,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/7VqY89IWzu",Mon Mar 18 16:12:22 +0000 2019,https://twitter.com/i/web/status/1107676125520715776,False
856554,Mauricio Macri sobre su padre: “Él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había… https://t.co/CtRupN2IFB,Mon Mar 18 19:05:06 +0000 2019,https://twitter.com/i/web/status/1107719592753934336,False
862001,Dice @RLavagna que Macri tiene miles de trolls que pagamos todos nosotros. Soy trol de Macri pero no cobro un centavo,Mon Mar 18 21:14:19 +0000 2019,,False
870353,“Él (Franco Macri) era parte de un sistema que se vio extorsionado por el kirchnerismo. Es un delito que cada uno s… https://t.co/61DLHRSG5k,Tue Mar 19 00:49:33 +0000 2019,https://twitter.com/i/web/status/1107806277214842884,False
891744,Yo que Macri convocó a Jorge Rial para cualquier cosa. Le pagó un sueldo irrechazable y luego lo expongo.,Tue Mar 19 15:21:51 +0000 2019,,False
932547,"@A24COM , Che mangas de fachos y voceros del régimen, nosotros le pagamos al corrupto y ladrón de Macri y no hace nada x la gran mayoría",Wed Mar 20 14:40:19 +0000 2019,,False
973112,"@severososa @diegobranca @riellodecba @RegaCarlos @Intratables @RobiBaradel Yo tambien trabajo, pago impuestos, me… https://t.co/nFhU5A8ozM",Thu Mar 21 14:22:51 +0000 2019,https://twitter.com/i/web/status/1108735727590875136,False
2076,@TSiHonduras Es la realidad por el abuso de los sindicatos que solo piden y piden y de paso los malos administradores,Fri Mar 15 21:10:53 +0000 2019,,False
72289,"@NicolasMaduro Nos quitaron las primas y ajustes que nos beneficiaban, que pasó presidente el sueldo está desmejorado",Sat Mar 16 19:39:15 +0000 2019,,False
160992,"- Nos vemos mañana?
- Lo que hizo mi padre era un delito, él formaba parte de un sistema extorsivo del kirchnerismo.",Sun Mar 17 22:30:10 +0000 2019,,False
161931,"Macri dijo que su padre ""era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había que pagar… https://t.co/rz8mesl7wV",Sun Mar 17 22:41:03 +0000 2019,https://twitter.com/i/web/status/1107411551424786438,False
163177,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/j7BhE4veDE",Sun Mar 17 22:54:27 +0000 2019,https://twitter.com/i/web/status/1107414926509903872,True
163773,"ˮEs un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/QBsAFyMd5Y",Sun Mar 17 22:57:10 +0000 2019,https://twitter.com/i/web/status/1107415606377222144,False
165803,"@Neretvi @Hyspasia es parte del macrismo victimizarse deicendo ""bueno pagamos coimas, pero nos obligaban""",Sun Mar 17 23:24:54 +0000 2019,,False
174752,@plusnoticias @rialjorge SEVEL fue extorsionado por el kirchnerismo ? 🤣,Mon Mar 18 01:32:01 +0000 2019,,False
178762,"""Él (Franco Macri) era parte de un sistema que se vio extorsionado por el kirchnerismo. Es un delito que cada uno s… https://t.co/1e7fnoZf00",Mon Mar 18 02:58:49 +0000 2019,https://twitter.com/i/web/status/1107476421881020416,False
178848,"Ja ja Miserable, dijo q había un sistema implementado por el kirchnerismo por el cual si no pagabas no trabajabas.… https://t.co/nIM0DBgUUm",Mon Mar 18 02:58:03 +0000 2019,https://twitter.com/i/web/status/1107476228309692417,False
179150,@santosjorgeh @gmasf1 El Kirchnerismo sometió a todos los empresarios a pagar coimas bajo arteras presiones!! Pagan o los  hundimos!,Mon Mar 18 02:55:05 +0000 2019,,False
183137,"Mauricio Macri: ""Mi padre era parte de un sistema extorsivo del kirchnerismo en que para trabajar había que pagar.… https://t.co/MT6oFTD8Oa",Mon Mar 18 03:48:27 +0000 2019,https://twitter.com/i/web/status/1107488911775985664,False
193599,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/53gkDrmmOp",Mon Mar 18 09:18:28 +0000 2019,https://twitter.com/i/web/status/1107571963420180480,False
194051,"“Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/dXv3fjsuGx",Mon Mar 18 09:37:45 +0000 2019,https://twitter.com/i/web/status/1107576817303633921,False
194091,"Las frases de Macri:
“Él (Franco Macri) era parte de un sistema que se vio extorsionado por el kirchnerismo. Es un… https://t.co/OwCBZDKVOY",Mon Mar 18 09:35:53 +0000 2019,https://twitter.com/i/web/status/1107576347503800320,False
194155,"Macri: ""Mi padre en la época del kirchnerismo para trabajar tenía que pagar"". O sea que Franco era un raro empresar… https://t.co/OUe7AQTOw3",Mon Mar 18 09:33:07 +0000 2019,https://twitter.com/i/web/status/1107575650603417600,False
194247,si señor sistema extorsivo hecho por el kirchnerismo donde sino pagaba coimas no trabajaba digame fernandez cuando… https://t.co/1qmu8ulfcg,Mon Mar 18 09:40:48 +0000 2019,https://twitter.com/i/web/status/1107577584890580992,False
195526,"El pelotudo dice que durante el kirchnerismo había que pagar para trabajar.
Dos cosas:
Ahora, ni pagando.
Con razón… https://t.co/60gO0k3XOm",Mon Mar 18 10:21:26 +0000 2019,https://twitter.com/i/web/status/1107587811723612160,False
197598,@alferdez No seas tan duro el vil Kirchnerismo lo obligaban a pagar para trabajar. Y Mauricio lo obligó a darle la… https://t.co/6k8Q6x52Yb,Mon Mar 18 11:10:41 +0000 2019,https://twitter.com/i/web/status/1107600205866827777,False
199511,Mauricio Macri sobre su padre: “Él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había… https://t.co/k1TBt7irPG,Mon Mar 18 11:47:35 +0000 2019,https://twitter.com/i/web/status/1107609491141550080,False
199616,Mi papá tuvo que coimear para poder trabajar por culpa de la extorsión del kirchnerismo incluso antes de la existencia del Kirchnerismo.,Mon Mar 18 11:53:18 +0000 2019,,False
199902,"Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había que pagar""
MM",Mon Mar 18 12:03:14 +0000 2019,,False
201203,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/B5Rp6CncQO",Mon Mar 18 12:23:16 +0000 2019,https://twitter.com/i/web/status/1107618468277485568,False
202015,@jlespert El kirchnerismo cobraba peaje para las empresas que trabajaban con el estado. Es eso,Mon Mar 18 12:35:06 +0000 2019,,False
203272,"@rialjorge MORENA RIAL Lo que hizo mi padre era un delito, él formaba parte de un sistema  extorsivo del kirchnerismo.",Mon Mar 18 12:53:28 +0000 2019,,False
203750,Mauricio Macri sobre su padre: “Él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había… https://t.co/YsU2XOokJc,Mon Mar 18 13:05:04 +0000 2019,https://twitter.com/i/web/status/1107628988443344897,False
205929,"Sobre Franco Macri llegó a decir que era ""parte de un sistema que se vio extorsionado por el kirchnerismo"". Total p… https://t.co/KJEQf0CFGh",Mon Mar 18 13:32:26 +0000 2019,https://twitter.com/i/web/status/1107635876136435713,False
207796,"""Mi padre era parte de un sistema extorsivo del kirchnerismo en que para trabajar había que pagar. Es un delito lo… https://t.co/vTHDaeKdVT",Mon Mar 18 14:06:35 +0000 2019,https://twitter.com/i/web/status/1107644470567292929,False
209437,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el q para trabajar hab… https://t.co/EPn8nNBoxr",Mon Mar 18 14:24:59 +0000 2019,https://twitter.com/i/web/status/1107649099824795648,False
217569,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/x4HJDrob2m",Mon Mar 18 16:06:35 +0000 2019,https://twitter.com/i/web/status/1107674670860521472,False
218100,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/7VqY89IWzu",Mon Mar 18 16:12:22 +0000 2019,https://twitter.com/i/web/status/1107676125520715776,False
231731,Mauricio Macri sobre su padre: “Él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había… https://t.co/CtRupN2IFB,Mon Mar 18 19:05:06 +0000 2019,https://twitter.com/i/web/status/1107719592753934336,False
260522,“Él (Franco Macri) era parte de un sistema que se vio extorsionado por el kirchnerismo. Es un delito que cada uno s… https://t.co/61DLHRSG5k,Tue Mar 19 00:49:33 +0000 2019,https://twitter.com/i/web/status/1107806277214842884,False
290743,"El kirchnerismo no rompió con el FMI, le pagó todo y al contado, plantea @IsmaelBermudez1 en @DePrimeraManoOK por la 97.7 @sgoperez",Tue Mar 19 11:29:56 +0000 2019,,False
299472,"Dice Echarri que tener dinero le genera culpa. Mientras lo cobraba del kirchnerismo le pareció re piola
#BuenMartes",Tue Mar 19 13:59:20 +0000 2019,,False
405808,@dgguerrero Pues a pesar del paso de los años hoy cuesta casi lo mismo,Wed Mar 20 18:20:59 +0000 2019,,False
579895,Macri sobre el padre: “era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había que pagar”… https://t.co/6t4AVXeWgB,Fri Mar 22 17:18:29 +0000 2019,https://twitter.com/i/web/status/1109142315304656896,False
579951,@mauriciomacri Derechos humanos con impuestos altísimos para mantener a una casta de inútiles.,Fri Mar 22 17:17:48 +0000 2019,,False
603853,@mauriciomacri Compensar a empresarios millonarios de luz gas y peaje amigos tuyos cuesta mucho más,Fri Mar 22 22:37:33 +0000 2019,,False
605087,"@mauriciomacri Es un derecho humano,y nos cobran como si fuera oro.",Fri Mar 22 22:45:37 +0000 2019,,False
607721,@mauriciomacri Cuesta todo una fortuna por los sueldos innecesarios que les pagamos a todos los cuerpos de representantes(vos incluido),Fri Mar 22 23:23:32 +0000 2019,,False
639112,"@mauriciomacri Coincido, también cuesta una fortuna mantener todo el aparato político de las cámaras. ¿propone cambiar el sistema?",Sat Mar 23 09:51:51 +0000 2019,,False
643310,"@mauriciomacri Nos gobierna el FMI, es decir que pagarles el sueldo a Uds fue un costo INUTIL",Sat Mar 23 12:17:01 +0000 2019,,False
648429,@mauriciomacri Y a nosotros nos cuesta darle todos los meses lo que nos roban por el impuesto a las ganancias de nuestro sueldos.,Sat Mar 23 13:57:33 +0000 2019,,False
685808,@jmdarg @mauriciomacri Caro es que todo su gobierno cobre sueldo por hacer lo que dice el FMI.,Sat Mar 23 22:52:48 +0000 2019,,False
816298,"@mauriciomacri Nos está matando a impuestos,es una vergüenza lo q hizo con la clase obrera y con la media q lo voto.",Mon Mar 25 15:25:15 +0000 2019,,False
885448,"@DBI1956 @mauriciomacri @PEPE1ARGENTO El costo es altísimo por todos los funcionarios, asesores y vagos que hay que mantener!!!! Chorros!!",Tue Mar 26 05:03:31 +0000 2019,,False
70623,@WalhallaMann esta mal la economía de muchos pero bueno ese es el precio a uno paga por el robo a existió  y alguna… https://t.co/ubrJTS0X6n,Tue Mar 05 12:34:00 +0000 2019,https://twitter.com/i/web/status/1102910127345229824,False
94741,@HectorTrace @LANACION Pagandole sueldos a toda la caterva de vagos que contrato el kirchnerismo.,Tue Mar 05 18:36:40 +0000 2019,,False
272856,"Con el kirchnerismo los trabajadores pagaban ganancias, con el macrismo hay ofertas en milanesas",Thu Mar 07 15:42:47 +0000 2019,,False
273337,"@AnaMariaPiro2 @mauriciomacri Todo caro, porque los sueldos son muy bajos,  pagás las tarifas y...",Thu Mar 07 15:54:06 +0000 2019,,False
315532,@epeoficial @mauriciomacri @MiguelLifschitz uno se la pasa trabajando p pagar los impuestos q muy caros ya son...p… https://t.co/C2Ticr9Wor,Fri Mar 08 00:13:29 +0000 2019,https://twitter.com/i/web/status/1103810933921665024,False
365161,"@MAprovCordoba Con eso te están diciendo , queremos cobrar igual . Es hora de @mauriciomacri renuncie .",Fri Mar 08 16:04:04 +0000 2019,,False
408677,@mauriciomacri Así nos alivias de impuestos a la sociedad. Mejor q le pague una empresa por un trabajo real y contr… https://t.co/mPVYpxoy8K,Sat Mar 09 02:39:13 +0000 2019,https://twitter.com/i/web/status/1104209998635327489,False
413063,@mauriciomacri Paguen una sola vez a los trabajan. Denle trabajo. Trabajo. No empleó público,Sat Mar 09 03:41:27 +0000 2019,,False
483906,"@mauriciomacri En todos los gobiernos siempre, pagamos los que nos sacrificamos trabajando pagando las locuras de E… https://t.co/bCrxLHHKst",Sun Mar 10 02:19:05 +0000 2019,https://twitter.com/i/web/status/1104567318141644802,False
510435,"Lo que pasó realmente es que debían pagar el sonido y el escenario, supuestamente los sindicatos iban a cubrir eso… https://t.co/ViZFjwLK9f",Sun Mar 10 14:36:02 +0000 2019,https://twitter.com/i/web/status/1104752777174097920,False
550175,@PeladoEsta Encima creo esa gente cobra un sueldo en el club..... calculo. Altas mierdas. Una mala tarde noche ya paso,Sun Mar 10 23:20:59 +0000 2019,,False
590313,"@Vladi_VillegasP Mantenimiento, la diáspora de personal calificado ya que les pagan una miseria y de paso el robo de la empresa",Mon Mar 11 11:43:58 +0000 2019,,False
671502,@LANACION Se acordaron de pagarle el sueldo al empleado de ustedes. Porque es un neoliberal enrolado traicioneramen… https://t.co/y5KIex2BBb,Tue Mar 12 04:14:44 +0000 2019,https://twitter.com/i/web/status/1105321199482085383,False
683003,@Tronquito75 @mauriciomacri Los sindicatos que tienen delegados y adscritos fuera de funciones y obligan a pagar al empleador,Tue Mar 12 10:48:38 +0000 2019,,False
752800,@mauriciomacri Mercado Libre cobra unas comisiones terribles que perjudica a los vendedores y emprendedores.,Wed Mar 13 01:31:13 +0000 2019,,False
807088,@Gracemazzola Por trabajar dicen que cobran una cantidad justificada y de paso con eso pagan su estadía y gastos. Algo así deciab,Wed Mar 13 17:38:32 +0000 2019,,False
811136,@LANACION @mauriciomacri Malos impuestos son los tarifazos a los trabajadores,Wed Mar 13 18:27:45 +0000 2019,,False
889009,@ElectrikalStorm @apuestomatias @mauriciomacri Una vergüenza y nos siguen apretando cada vez más con impuestos para mantener vagos.,Thu Mar 14 15:04:32 +0000 2019,,False
926330,"@carolmarcesm @ElTioMamo Si se volvió un capitalista extremo y va a cobrar, paso y si no va a cobrar, también paso",Thu Mar 14 23:49:57 +0000 2019,,False
953582,"No sé porqué algunas personas dicen que trabajar en starbucks es pesado o muy esclavisado, yo trabajo en uno y me l… https://t.co/KZPi0DGgTB",Fri Mar 15 06:32:03 +0000 2019,https://twitter.com/i/web/status/1106442919781646340,False
971712,En la era @mauriciomacri ser trabajador con un sueldo digno y con derechos es el insulto más grande para estos tipos,Fri Mar 15 14:28:20 +0000 2019,,False
982680,@Ag93Renzo Lo que pasó es que se enteró que cobra más que él,Fri Mar 15 16:49:08 +0000 2019,,False
983166,"@el1nformat1c0 Es lo que hay ,paso de pagar precios abusivos",Fri Mar 15 16:54:37 +0000 2019,,False
986049,@CaroStanley @mauriciomacri De eso no hay dudas. Y lo apoyamos . El tema de subsidios y planes sin futuro es responsabilidad suya Sra.,Fri Mar 15 17:32:58 +0000 2019,,False
32833,"@MarioOlea2000 Claro, la coima la paga un empresario extorsionado por un funcionario inescrupuloso, peronista en la mayoría de los casos.",Tue Mar 19 00:32:32 +0000 2019,,False
37174,"@claudiosavoia Empleado y sindicalista, que cobra del Estado como servidor público,complica la vida ciudadana e inc… https://t.co/kqtZnfbJm5",Thu Mar 21 10:40:05 +0000 2019,https://twitter.com/i/web/status/1108679667446366208,False
54338,@SeptimoRuggiero @HartoDeOperetas @frigeriorogelio Páguele más a su empleado.....No muestre la miserabilidad peronista.,Sat Mar 30 15:44:22 +0000 2019,,False
178447,@Mr_Roberto09 A veces hay q dar un paso d fe y pagaba mucho jaja,Sun Mar 03 16:16:41 +0000 2019,,False
226531,"El Cine Futurama de Lindavista  era un éxito, pasó a manos del gobierno y ahora ahi no hay nada, los empleados  cobran sin hacer nada",Mon Mar 04 10:17:25 +0000 2019,,False
616852,"Lo que pasó realmente es que debían pagar el sonido y el escenario, supuestamente los sindicatos iban a cubrir eso… https://t.co/ViZFjwLK9f",Sun Mar 10 14:36:02 +0000 2019,https://twitter.com/i/web/status/1104752777174097920,False
645284,@PeladoEsta Encima creo esa gente cobra un sueldo en el club..... calculo. Altas mierdas. Una mala tarde noche ya paso,Sun Mar 10 23:20:59 +0000 2019,,False
674560,"@Vladi_VillegasP Mantenimiento, la diáspora de personal calificado ya que les pagan una miseria y de paso el robo de la empresa",Mon Mar 11 11:43:58 +0000 2019,,False
823177,@Gracemazzola Por trabajar dicen que cobran una cantidad justificada y de paso con eso pagan su estadía y gastos. Algo así deciab,Wed Mar 13 17:38:32 +0000 2019,,False
910370,"@carolmarcesm @ElTioMamo Si se volvió un capitalista extremo y va a cobrar, paso y si no va a cobrar, también paso",Thu Mar 14 23:49:57 +0000 2019,,False
950782,@Ag93Renzo Lo que pasó es que se enteró que cobra más que él,Fri Mar 15 16:49:08 +0000 2019,,False
951118,"@el1nformat1c0 Es lo que hay ,paso de pagar precios abusivos",Fri Mar 15 16:54:37 +0000 2019,,False
964499,@TSiHonduras Es la realidad por el abuso de los sindicatos que solo piden y piden y de paso los malos administradores,Fri Mar 15 21:10:53 +0000 2019,,False
15100,@todonoticias Macri dijo que para trabajar el la época k había que pagar cometas y eso era un delito  aunque no había mucha opción!,Fri Mar 22 03:34:22 +0000 2019,,False
38191,Macri sobre el padre: “era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había que pagar”… https://t.co/6t4AVXeWgB,Fri Mar 22 17:18:29 +0000 2019,https://twitter.com/i/web/status/1109142315304656896,False
171674,"@altocandombe Porque los de CFK eran vagos y cobraban sin laburar, por eso eran felices obreros (?)",Mon Mar 25 21:55:20 +0000 2019,,False
181943,"@viejoanarquist1 Uno trabaja por plata porque tiene la tremenda deuda con el fisco
El otro trabajando por un cupo p… https://t.co/fglmp9hohn",Tue Mar 26 02:19:03 +0000 2019,https://twitter.com/i/web/status/1110365516659638272,False
235461,@elancasti y si los Kirchner se robaron algo parecido o más y el despilfarro con tarifas de servicios ahora hay q pagar,Wed Mar 27 12:04:00 +0000 2019,,False
369699,"@martinidemar Lo sádico es que ser autónomo sea pagar menos impuestos que ser cuenta ajena.Cuanto más se pagan las pensiones con impuestos,+",Sat Mar 30 08:51:24 +0000 2019,,False
456300,@NosTapoElAgua Me están pasando ! No me pagan ! Estoy decepcionado... Dicen que el kirchnerismo pagaba muy bien...,Sat Mar 02 19:31:35 +0000 2019,,False
458067,@HectorTrace @LANACION Pagandole sueldos a toda la caterva de vagos que contrato el kirchnerismo.,Tue Mar 05 18:36:40 +0000 2019,,False
459421,"Con el kirchnerismo los trabajadores pagaban ganancias, con el macrismo hay ofertas en milanesas",Thu Mar 07 15:42:47 +0000 2019,,False
469081,"- Nos vemos mañana?
- Lo que hizo mi padre era un delito, él formaba parte de un sistema extorsivo del kirchnerismo.",Sun Mar 17 22:30:10 +0000 2019,,False
469104,"Macri dijo que su padre ""era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había que pagar… https://t.co/rz8mesl7wV",Sun Mar 17 22:41:03 +0000 2019,https://twitter.com/i/web/status/1107411551424786438,False
469139,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/j7BhE4veDE",Sun Mar 17 22:54:27 +0000 2019,https://twitter.com/i/web/status/1107414926509903872,True
469155,"ˮEs un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/QBsAFyMd5Y",Sun Mar 17 22:57:10 +0000 2019,https://twitter.com/i/web/status/1107415606377222144,False
469449,@plusnoticias @rialjorge SEVEL fue extorsionado por el kirchnerismo ? 🤣,Mon Mar 18 01:32:01 +0000 2019,,False
469526,"""Él (Franco Macri) era parte de un sistema que se vio extorsionado por el kirchnerismo. Es un delito que cada uno s… https://t.co/1e7fnoZf00",Mon Mar 18 02:58:49 +0000 2019,https://twitter.com/i/web/status/1107476421881020416,False
469528,"Ja ja Miserable, dijo q había un sistema implementado por el kirchnerismo por el cual si no pagabas no trabajabas.… https://t.co/nIM0DBgUUm",Mon Mar 18 02:58:03 +0000 2019,https://twitter.com/i/web/status/1107476228309692417,False
469531,@santosjorgeh @gmasf1 El Kirchnerismo sometió a todos los empresarios a pagar coimas bajo arteras presiones!! Pagan o los  hundimos!,Mon Mar 18 02:55:05 +0000 2019,,False
469582,"Mauricio Macri: ""Mi padre era parte de un sistema extorsivo del kirchnerismo en que para trabajar había que pagar.… https://t.co/MT6oFTD8Oa",Mon Mar 18 03:48:27 +0000 2019,https://twitter.com/i/web/status/1107488911775985664,False
469682,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/53gkDrmmOp",Mon Mar 18 09:18:28 +0000 2019,https://twitter.com/i/web/status/1107571963420180480,False
469690,"“Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/dXv3fjsuGx",Mon Mar 18 09:37:45 +0000 2019,https://twitter.com/i/web/status/1107576817303633921,False
469692,"Las frases de Macri:
“Él (Franco Macri) era parte de un sistema que se vio extorsionado por el kirchnerismo. Es un… https://t.co/OwCBZDKVOY",Mon Mar 18 09:35:53 +0000 2019,https://twitter.com/i/web/status/1107576347503800320,False
469693,"Macri: ""Mi padre en la época del kirchnerismo para trabajar tenía que pagar"". O sea que Franco era un raro empresar… https://t.co/OUe7AQTOw3",Mon Mar 18 09:33:07 +0000 2019,https://twitter.com/i/web/status/1107575650603417600,False
469696,si señor sistema extorsivo hecho por el kirchnerismo donde sino pagaba coimas no trabajaba digame fernandez cuando… https://t.co/1qmu8ulfcg,Mon Mar 18 09:40:48 +0000 2019,https://twitter.com/i/web/status/1107577584890580992,False
469733,"El pelotudo dice que durante el kirchnerismo había que pagar para trabajar.
Dos cosas:
Ahora, ni pagando.
Con razón… https://t.co/60gO0k3XOm",Mon Mar 18 10:21:26 +0000 2019,https://twitter.com/i/web/status/1107587811723612160,False
469815,@alferdez No seas tan duro el vil Kirchnerismo lo obligaban a pagar para trabajar. Y Mauricio lo obligó a darle la… https://t.co/6k8Q6x52Yb,Mon Mar 18 11:10:41 +0000 2019,https://twitter.com/i/web/status/1107600205866827777,False
469868,Mauricio Macri sobre su padre: “Él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había… https://t.co/k1TBt7irPG,Mon Mar 18 11:47:35 +0000 2019,https://twitter.com/i/web/status/1107609491141550080,False
469872,Mi papá tuvo que coimear para poder trabajar por culpa de la extorsión del kirchnerismo incluso antes de la existencia del Kirchnerismo.,Mon Mar 18 11:53:18 +0000 2019,,False
469880,"Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había que pagar""
MM",Mon Mar 18 12:03:14 +0000 2019,,False
469924,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/B5Rp6CncQO",Mon Mar 18 12:23:16 +0000 2019,https://twitter.com/i/web/status/1107618468277485568,False
469942,@jlespert El kirchnerismo cobraba peaje para las empresas que trabajaban con el estado. Es eso,Mon Mar 18 12:35:06 +0000 2019,,False
469977,"@rialjorge MORENA RIAL Lo que hizo mi padre era un delito, él formaba parte de un sistema  extorsivo del kirchnerismo.",Mon Mar 18 12:53:28 +0000 2019,,False
469991,Mauricio Macri sobre su padre: “Él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había… https://t.co/YsU2XOokJc,Mon Mar 18 13:05:04 +0000 2019,https://twitter.com/i/web/status/1107628988443344897,False
470036,"Sobre Franco Macri llegó a decir que era ""parte de un sistema que se vio extorsionado por el kirchnerismo"". Total p… https://t.co/KJEQf0CFGh",Mon Mar 18 13:32:26 +0000 2019,https://twitter.com/i/web/status/1107635876136435713,False
470063,"""Mi padre era parte de un sistema extorsivo del kirchnerismo en que para trabajar había que pagar. Es un delito lo… https://t.co/vTHDaeKdVT",Mon Mar 18 14:06:35 +0000 2019,https://twitter.com/i/web/status/1107644470567292929,False
470094,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el q para trabajar hab… https://t.co/EPn8nNBoxr",Mon Mar 18 14:24:59 +0000 2019,https://twitter.com/i/web/status/1107649099824795648,False
470230,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/x4HJDrob2m",Mon Mar 18 16:06:35 +0000 2019,https://twitter.com/i/web/status/1107674670860521472,False
470238,"""Es un delito lo que hizo mi padre, él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar h… https://t.co/7VqY89IWzu",Mon Mar 18 16:12:22 +0000 2019,https://twitter.com/i/web/status/1107676125520715776,False
470423,Mauricio Macri sobre su padre: “Él era parte de un sistema extorsivo del kirchnerismo en el que para trabajar había… https://t.co/CtRupN2IFB,Mon Mar 18 19:05:06 +0000 2019,https://twitter.com/i/web/status/1107719592753934336,False
470685,“Él (Franco Macri) era parte de un sistema que se vio extorsionado por el kirchnerismo. Es un delito que cada uno s… https://t.co/61DLHRSG5k,Tue Mar 19 00:49:33 +0000 2019,https://twitter.com/i/web/status/1107806277214842884,False
470946,"El kirchnerismo no rompió con el FMI, le pagó todo y al contado, plantea @IsmaelBermudez1 en @DePrimeraManoOK por la 97.7 @sgoperez",Tue Mar 19 11:29:56 +0000 2019,,False
