,Tweets,Fecha,urls,medios
16350,"@IsaacParejo @AcostaNiurca Yo sufrí brecha salarial. En un equipo 5 ingenieros que cobramos lo mismo, una chica pas… https://t.co/nMcde7pEmm",Mon Mar 04 20:39:21 +0000 2019,https://twitter.com/i/web/status/1102669881487618048,False
17029,@Johnmar_F @AsktoMandrake Al maldito de Diosdado le pasó en 5 años una Gandola de vejez. Ese en poco tiempo se reúne con su jefe.,Mon Mar 04 20:53:10 +0000 2019,,False
17755,@aleestefa Simplemente el implacable paso del tiempo cobrando su factura...,Mon Mar 04 20:58:13 +0000 2019,,False
18646,"@SaqueLargoWin #SePintoLaLiga señor esduardo luis por eso es que le dan tan duro ,  acepte que el envigado le paso por encima al america",Mon Mar 04 21:05:24 +0000 2019,,False
19335,@HoustonTexasni Es un robo lo que nos quitan yo jamás he hecho uso del sistema de salud de INSS y aún así me lo qui… https://t.co/VrZebJ6p3L,Mon Mar 04 21:10:51 +0000 2019,https://twitter.com/i/web/status/1102677810353786882,False
20740,@valdiviagm Demasiadas transacciones no fiscalizadas. No es justo que solo paguen una parte y otra se aproveche. Ad… https://t.co/Xy051mKkXI,Mon Mar 04 21:34:55 +0000 2019,https://twitter.com/i/web/status/1102683866748407809,False
22870,@Untypp Quizás pero como dice el dicho por uno pagan todos y esa si es idiosincrasia nacional hay que trabajar much… https://t.co/eceHU9Mrci,Mon Mar 04 21:55:38 +0000 2019,https://twitter.com/i/web/status/1102689080234651648,False
23246,"@678elprograma Viste?
Lo mismo pasaba durante el kirchnerismo pero te pagaban para taparlo.",Mon Mar 04 22:05:07 +0000 2019,,False
24164,"@MariaCayre ""TODES"" XD, pensar que te pagamos alto sueldo xd..Parasitos 💩💩 Inutiles😠😠..Aca☝☝ tenes  para ajustar @mauriciomacri ..",Mon Mar 04 22:10:47 +0000 2019,,False
24815,@rtoursg @econokafka @lopezobrador_ A qué @EPN el muy jijo de la jijurria no pasó a pagar mi recibo y ahora me está… https://t.co/X3VltSCNfL,Mon Mar 04 22:20:37 +0000 2019,https://twitter.com/i/web/status/1102695367529910272,False
29032,"Julio Moreno, @JamJamosalta, “El hecho de no tener PASO significa un gran ahorro para nuestro sector”.@FM899",Mon Mar 04 23:09:13 +0000 2019,,False
29528,el dueño supremo empezó a inspeccionar el camino pero yo estaba sufriendo por ese hombre porque llevaba el brazo es… https://t.co/YCck2bS1CO,Mon Mar 04 23:18:06 +0000 2019,https://twitter.com/i/web/status/1102709834548498432,False
33066,@VickyVillarruel Lo que pasa es que el país produce tanto y es tal el bienestar que merecemos no trabajar lunes y m… https://t.co/5KMvDxX3Pp,Mon Mar 04 23:53:54 +0000 2019,https://twitter.com/i/web/status/1102718845100396545,False
39397,"@_JuanFa @OPEROMANO @xgon_ @josegorospe0 @germanfermo @mauriciomacri Si, el capitalismo no se basa en no pagar o pagar pocos impuestos.",Tue Mar 05 01:12:57 +0000 2019,,False
39691,"@LosHidalgosFcia Y de mal servicio!!
Es una pena que empresas cuenten con un personal inepto e irresponsable. Sábad… https://t.co/5P8oBUXF16",Tue Mar 05 01:18:05 +0000 2019,https://twitter.com/i/web/status/1102740027325513728,False
45190,@mauriciomacri Subí el sueldo rata hdp,Tue Mar 05 02:21:01 +0000 2019,,False
49358,@mauriciomacri Sr Presidente. Necesitamos más industrias para crear más fuentes de trabajo. Controladores de precio… https://t.co/Yc1lyZwpVx,Tue Mar 05 03:14:18 +0000 2019,https://twitter.com/i/web/status/1102769277604691968,False
49562,@quintinLLP El kirchnerismo paga bien !,Tue Mar 05 03:11:42 +0000 2019,,False
50209,@Tito9k9 @mauriciomacri Capaz llegaba tarde al trabajo y  le descuentan el premio. Y tomò ese atajo.,Tue Mar 05 03:22:08 +0000 2019,,False
51503,@maximmontenegro Ahora que no sigan con el cuentito de que las tarifas estaban atrasadas y que nos regalaban los se… https://t.co/ZfxXpWcMIs,Tue Mar 05 03:41:06 +0000 2019,https://twitter.com/i/web/status/1102776019587682306,False
53167,"@KarlaEnAccion @RicardoLagos El capo de las privatizaciones 
Que paso con el TREN al SUR.
CUANTO ROBARON. !!!!",Tue Mar 05 04:01:06 +0000 2019,,False
53302,@carol18ing @NicolasMaduro @dcabellor Que pasó? Estás asustada que cuando caiga este narcogobierno finalmente te va a tocar trabajar?,Tue Mar 05 04:04:55 +0000 2019,,False
53705,"De los creadores de ""el Kirchnerismo robaba pero estábamos mejor"", ""no hay pruebas"" y ""Néstor pagó toda la deuda ex… https://t.co/mKiEwyFKy4",Tue Mar 05 04:06:36 +0000 2019,https://twitter.com/i/web/status/1102782436730159104,False
55220,"@calbert57 Q sigue cobrando x no hacer nada pero a si es el Mexicano, lavolpe hoy en día ya no es opción para entre… https://t.co/IOwHKbxUjk",Tue Mar 05 04:33:28 +0000 2019,https://twitter.com/i/web/status/1102789199554596865,False
55745,"@mauriciomacri imbécil, los jubilados ya están al tope de créditos sacados para pagar las tarifas monstruosas de tu… https://t.co/tcSkoZ18Q7",Tue Mar 05 04:39:15 +0000 2019,https://twitter.com/i/web/status/1102790652247638016,False
56001,@PetroDivisa Qué pasó con el salario mínimo de medio petro ..? Pura paja y mentira ?,Tue Mar 05 04:46:54 +0000 2019,,False
57991,"@PaoSaaldivar Ese tren ya paso, necesitan ganar todos los juegos, solo que no paguen pls",Tue Mar 05 05:19:47 +0000 2019,,False
58772,@JonHeguier Claramente estos son 5 flacos de los pagos por el Peronismo para empezar la campaña de Lammens. Hay cosas q dan vergüenza.,Tue Mar 05 05:37:12 +0000 2019,,False
61735,"@LastAztekMx @Citibanamex Y a mi me pasó  que Hsbc aumentó  el mínimo  de saldopara no cobrarme mensualidad, se cob… https://t.co/n1F1JMui1H",Tue Mar 05 06:59:39 +0000 2019,https://twitter.com/i/web/status/1102825986469646337,False
63027,@sergioquiroza @salariodelmiedo Qué pasó bot aun no cubres la cuota de tweet diarios ? Xd 😂,Tue Mar 05 08:00:21 +0000 2019,,False
65866,@itenorio_ @Rhedoxx01 Same pagadas sólo dual y yo paso q me da mucho palo xddd y encima cobran una ahit,Tue Mar 05 10:21:59 +0000 2019,,False
69013,"@exitoina Y si no trabajas sera difícil, los subsidios del Kirchnerismo,  ya no están ¡",Tue Mar 05 12:03:21 +0000 2019,,False
69921,"@Kuroudo_Sp A mi me pasó eso con RDR 2, pero las ataduras vinieron por el dolor que me supuso pagar 70€ por algo qu… https://t.co/joMaNeeJZb",Tue Mar 05 12:19:23 +0000 2019,https://twitter.com/i/web/status/1102906451415220224,False
70623,@WalhallaMann esta mal la economía de muchos pero bueno ese es el precio a uno paga por el robo a existió  y alguna… https://t.co/ubrJTS0X6n,Tue Mar 05 12:34:00 +0000 2019,https://twitter.com/i/web/status/1102910127345229824,False
71957,"@FelipePigna Me hizo recordar los derechos perdidos, qué manera de quitarnos todo, Cambiemos !! :de tu salario a su cueva en un sólo paso.",Tue Mar 05 13:03:48 +0000 2019,,False
72128,"@VMOSN @RobertoNobleL Justo lo mismo me pasó!!!
La república del ganso, nos está cobrando la factura!!!",Tue Mar 05 13:12:05 +0000 2019,,False
72245,Con todos los wachines q tienen ya tienen un sueldo xq encima eso cobran asignaciones con aumento del 46% los labur… https://t.co/OLZPH1JwBI,Tue Mar 05 13:09:57 +0000 2019,https://twitter.com/i/web/status/1102919177302695938,False
72798,@xmaczx Trabajar? Para qué? Es más fácil pedir $ en Twitter y que los boludos le paguen el viaje... Quiere dorar su… https://t.co/3HrC20ue4U,Tue Mar 05 13:14:40 +0000 2019,https://twitter.com/i/web/status/1102920364462665731,False
73623,"Es un horror lo que pasó con YPF durante la gestión K, lo que ha perdido el Pais, 45.000 millones de dólares, la fa… https://t.co/RyIHt3zLyo",Tue Mar 05 13:36:25 +0000 2019,https://twitter.com/i/web/status/1102925835370156032,False
75121,"Ya lo tendrías que saber. Ya lo dijo @mauriciomacri y el sentido común, alguien siempre paga. En la Villa/s no paga… https://t.co/Tnz38n6FKh",Tue Mar 05 14:02:10 +0000 2019,https://twitter.com/i/web/status/1102932316580663298,False
75222,@IgnacioValle3 Es un cínico enfermo de avaricia que le dieron poder.y hace lo que sabe.Robar y destroza todo a su paso.,Tue Mar 05 14:00:33 +0000 2019,,False
80052,En mi tercera experiencia con @Uber_PY me toca abonar mucho mas ya que la aplicación me cobra por que el chofer pas… https://t.co/ELeC2rgati,Tue Mar 05 15:09:56 +0000 2019,https://twitter.com/i/web/status/1102949370482356229,False
80353,"@mauriciomacri no entiendo. Tengo un cliente q la Afip embarga, lo evalua de alto riesgo, y le limita los planes de… https://t.co/dCgA9NrNbL",Tue Mar 05 15:17:11 +0000 2019,https://twitter.com/i/web/status/1102951196128624641,False
80995,@carod2015 El peronismo a los ahorristas en dólares les aplicó la pesificación asimétrica...,Tue Mar 05 15:26:44 +0000 2019,,False
81835,"@fargosi Yo vendo todo, no pago un impuesto ni loca ..si gana el kirchnerismo.
Y menos para pagar el séquito de vagos.",Tue Mar 05 15:37:09 +0000 2019,,False
82774,"@OrlvndoA Exactamente. Economistas de lujo, lo mejor del país. De paso, el paquete económico de CAP era el mejor pl… https://t.co/VKDWGkD34c",Tue Mar 05 15:52:41 +0000 2019,https://twitter.com/i/web/status/1102960130046472194,False
84873,@okdiario Algo tiene que decir. Lo que sea. El caso es estar en contra de todo y de paso justificar su sueldo. Hartazgo maximo !!!,Tue Mar 05 16:21:47 +0000 2019,,False
85381,"Todo sube,mi cuota uva tambien,mi sueldo no, el impacto inflacionario en nuestras familias esta haciendo estragos,e… https://t.co/erxKNGi22i",Tue Mar 05 16:33:59 +0000 2019,https://twitter.com/i/web/status/1102970524144230400,False
85386,"@coimbra1990 Así se lesionó, diaz que fue que pasó detalles de dinero",Tue Mar 05 16:33:52 +0000 2019,,False
85665,"@mariorocco @carod2015 Los que optaron por BODEN cobraron todo con intereses, soy uno de ellos.
Los pago el kirchnerismo.",Tue Mar 05 16:29:55 +0000 2019,,False
86772,Si la congoja valiera plata ya sería millonario cada vez que paso por la construcción del nuevo edificio de la @asambleacr,Tue Mar 05 16:47:59 +0000 2019,,False
86829,Esto es insostenible @mauriciomacri @CaroStanley qué tiene que pasar para que éstos zánganos no nos sigan extorsion… https://t.co/rEDDV7zF1E,Tue Mar 05 16:53:01 +0000 2019,https://twitter.com/i/web/status/1102975312625876997,False
87156,"@rialjorge @mauriciomacri A ese país difícil llegues. Es el país de los honestos y trabajadores, no de los extorsio… https://t.co/7z4k2ieArL",Tue Mar 05 16:48:44 +0000 2019,https://twitter.com/i/web/status/1102974232860999683,False
87973,@justbe3007 @ignaciozurich @mauriciomacri Recordemos que cuando uno paga por todo termina siendo cliente. Al menos… https://t.co/46Y69tsLcd,Tue Mar 05 17:03:36 +0000 2019,https://twitter.com/i/web/status/1102977976826769408,False
88394,@CarlosTomada Referente de ladrones como todo el peronismo.,Tue Mar 05 17:06:59 +0000 2019,,False
92274,Era todo risas con los terraplanistas hasta que el peronismo vio el negocio e inventó una nueva clase social financ… https://t.co/JcZRYNu60A,Tue Mar 05 17:57:43 +0000 2019,https://twitter.com/i/web/status/1102991595568283650,False
93430,"@egosumrunner @erinsantacruz @ZMimiba A mí me pasó con el Scotia, me cobraban si pagaba un solo día antes del que me tocaba",Tue Mar 05 18:10:45 +0000 2019,,False
94003,@NotiUno Siglo XX: condiciones deplorables bajo el gobierno👀. Siglo XXI: La privatización resuelve eso👀...Que paso? 🤔 decían...,Tue Mar 05 18:24:15 +0000 2019,,False
94741,@HectorTrace @LANACION Pagandole sueldos a toda la caterva de vagos que contrato el kirchnerismo.,Tue Mar 05 18:36:40 +0000 2019,,False
97726,"@Fafhoo Te paso los datos por DM, es algo caro (como todos jeje) pero es el mejor",Tue Mar 05 19:10:27 +0000 2019,,False
100604,"@SISEPUE72138673 Galuccio es de lo peor del Kirchnerismo, quien lo hizo millonario. Quienes son sus socios?",Tue Mar 05 19:47:48 +0000 2019,,False
100772,@DSVizard Aunque al paso que vamos estaba pensando que ya lo de pagar casi ni se lleva,Tue Mar 05 19:49:41 +0000 2019,,False
101285,@FiscaliaCol Carcel para todos esos bandidos paso el tiempo de ser pillo paga al que la hace la paga buen viento y buena mar Dr. Martinez,Tue Mar 05 20:01:25 +0000 2019,,False
101655,me la paso trabajando y cobré una miseria 🤦🏾‍♀️ dios mío,Tue Mar 05 20:01:53 +0000 2019,,False
102532,"@YoBlumen Por algo se llama Depto Univ.Obrero Campesino, y de ser para ellos pasó a ser p quienes pueden pagar ya q… https://t.co/pwsWKsaCCp",Tue Mar 05 20:18:20 +0000 2019,https://twitter.com/i/web/status/1103026980767838208,False
103473,"@gustavoseijo @ElFalsoAbogado @mauriciomacri #TodosTenemosTentasiones
Yo quería un Mantecol pero no sali a extorcionar",Tue Mar 05 20:28:40 +0000 2019,,False
105597,"@abrahamendieta Hace muchos ayeres @brozoxmiswebs era diferente, crítico del sistema, pero le llegaron al precio y… https://t.co/FsJF61V0s2",Tue Mar 05 20:52:57 +0000 2019,https://twitter.com/i/web/status/1103035695134920706,False
107606,"Le quitaron a la empresa las certificaciones de calidad, seguridad y ambiental que era algo para mostrarle a los cl… https://t.co/stGdGqKgs5",Tue Mar 05 21:15:22 +0000 2019,https://twitter.com/i/web/status/1103041335555182592,False
108674,Tadic pasó de costar 50 millones a 90 tras el juego de hoy.,Tue Mar 05 21:24:20 +0000 2019,,False
110925,@anarcolico2 Olvídate buscan el modo de que siempre te falta algo para pagar los hijos de puta. Le paso al Kiosco d… https://t.co/vGoghm8YL0,Tue Mar 05 21:44:19 +0000 2019,https://twitter.com/i/web/status/1103048622722220033,False
111997,"@GPRGM @InvictosSomos Quedó a deber. Se la pasó cargando el peso de su precio. Pero no tiene la culpa, sino Florent… https://t.co/KRzonzTJPr",Tue Mar 05 22:00:12 +0000 2019,https://twitter.com/i/web/status/1103052618312663046,False
112507,@1delos13 No te olvides que son profesionales y cobran muy por encima de la relación precio-calidad y están sujetos… https://t.co/OPGQI0UVt8,Tue Mar 05 22:03:40 +0000 2019,https://twitter.com/i/web/status/1103053491596075009,False
112590,"@todonoticias Sabiendo lo poco que cobran de PUAM, es inaceptable el impedimento a trabajar. Incluso de poder hacer… https://t.co/dPHt92R3SL",Tue Mar 05 22:07:39 +0000 2019,https://twitter.com/i/web/status/1103054493556584451,False
116050,"Muchas jodita y se me paso que tengo que pagar el alquiler, gym, rendir, vivir... lindo día para caerse al dique atado a una piedra",Tue Mar 05 22:40:56 +0000 2019,,False
116076,¿Por qué el Kirchnerismo eligió justo a ese empresario para hacer un meganegocio de corrupción con YPF? Es ke nazi.,Tue Mar 05 22:41:16 +0000 2019,,False
118720,@Cotidianosoy @verodalto @gneffa Que te van a decir los analistas y broker?? COMPRA generá comisiones ellos viven d… https://t.co/2ZLtiZGId7,Tue Mar 05 23:11:10 +0000 2019,https://twitter.com/i/web/status/1103070476203634695,False
118861,@luisnaidenoff @mauriciomacri Usted podía hacer que el camino sea un poquito menos difícil si nos ahorraba el gasto de sus 48 empleados,Tue Mar 05 23:09:41 +0000 2019,,False
119761,@reformoagrario @EntelPeru Estarán lavando plata y por eso les vale verga? Me pasó lo mismo hace tiempo. Fui client… https://t.co/dzj58os175,Tue Mar 05 23:21:22 +0000 2019,https://twitter.com/i/web/status/1103073045692989440,False
120651,@Taxistas_deCaba Y bajar impuestos al taxi. Borrar sacta un negocio de @horaciorlarreta q perjudican mucho al taxis… https://t.co/hUX7RRNRvu,Tue Mar 05 23:30:43 +0000 2019,https://twitter.com/i/web/status/1103075398777274369,False
121089,"Hoy bloquee no menos de 50 trolls M q pagamos con nuestros impuestos,se ve q es una salida laboral q encontró el de… https://t.co/cHzPETvMer",Tue Mar 05 23:37:59 +0000 2019,https://twitter.com/i/web/status/1103077226260713472,False
122210,"@Citytv Cuando se los cobren a los habitantes del sector al triple del precio comercial, les aseguro que los dejan… https://t.co/maQu8kFRMe",Tue Mar 05 23:47:20 +0000 2019,https://twitter.com/i/web/status/1103079578573172737,False
122881,"Subas del 45% en el peaje de la autopista Rosario-Buenos Aires | Tras la actualización de precios, pasó costar 80 p… https://t.co/GixFKkt0mh",Tue Mar 05 23:59:08 +0000 2019,https://twitter.com/i/web/status/1103082547188285446,False
124008,"@LuisCarlos Pero si lo pagó, el karma le pasó factura y sufrió.",Wed Mar 06 00:08:22 +0000 2019,,False
125412,"@A_SuarezDoreski Peña? Jajaja en serio, a este paso sea quien sea el nuevo dt, San José se meterá en tremenda deuda...",Wed Mar 06 00:22:19 +0000 2019,,False
125765,@topofer55 @MatiSaia @AvillTere @mauriciomacri Y encima éste fue el que más iuicios pagó,Wed Mar 06 00:24:25 +0000 2019,,False
129426,"@jimy_lakd @elmeshii Te explico, yo soy un simple comerciante sin partido político que paga sus impuestos y muchos… https://t.co/Ot9N1IEdSF",Wed Mar 06 01:08:17 +0000 2019,https://twitter.com/i/web/status/1103099950022430720,False
130110,"Este país está muy corrompido. La gente aspira grandes salarios, pero quieren trabajar de 8 a 3.  Trabajan como si… https://t.co/kNHrZg2rMp",Wed Mar 06 01:15:42 +0000 2019,https://twitter.com/i/web/status/1103101817712455680,False
134752,Al final sale más caro mantener a estos chetos que los vagos que mantenía el peronismo.,Wed Mar 06 02:08:30 +0000 2019,,False
136291,@JolyB_93 Pero los imbeciles pagan 🤷🏻‍♀️ Y de paso son unos machistas del asco. Las maes en parte también son machistas .,Wed Mar 06 02:25:38 +0000 2019,,False
138314,@Winston_Dunhill @mauriciomacri el aguantadero es muy caro!!! Para la poca calidad que brinda...,Wed Mar 06 02:45:39 +0000 2019,,False
139519,"¿La industria de la publicidad debería tener mejores sueldos? Sí.
¿Es culpa de las agencias? No.
¿Es culpa de los a… https://t.co/t0wHgAzUQT",Wed Mar 06 03:02:12 +0000 2019,https://twitter.com/i/web/status/1103128618719473664,False
140529,@LucasBeltramo Pasó @alfremontes y dijo que tenía que cobrarlo,Wed Mar 06 03:12:00 +0000 2019,,False
146304,@MaxBlumenthal O te pagan o te pasó algo cuando eras niño que hizo de ti un resentido social. Das lastima comunista mentiroso,Wed Mar 06 04:33:28 +0000 2019,,False
146608,"@W_tate Naah, el mayor culpable es Florentino, dejas ir al mejor del mundo por no querer aumentarle el sueldo, y de… https://t.co/Zd4oEPMGPS",Wed Mar 06 04:36:00 +0000 2019,https://twitter.com/i/web/status/1103152225474539520,False
148177,@PamelaSofiaZ A mi tmb me pasó lo mismo. Cada uno sabe lo mucho que les costó haber hecho todo eso.,Wed Mar 06 05:01:40 +0000 2019,,False
148590,"@sofiacoria02 Fav y le paso mi mercado pago, somos pobres denserio",Wed Mar 06 05:02:27 +0000 2019,,False
150806,"El kirchnerismo que hoy entrega a lxs trabajadorxs para no luchar contra Macri (y seguir manteniendo al FMI), ¿qué… https://t.co/Fna64meLts",Wed Mar 06 05:58:55 +0000 2019,https://twitter.com/i/web/status/1103173091751022593,False
153932,@mauriciomacri Los jubilados  también  somos los más afectados  x la pobreza y la gran CRICIS  presidente  no piense  sólo en su bolsillo,Wed Mar 06 07:54:39 +0000 2019,,False
154353,@mauriciomacri Saca  todos esos planes y deja de darle aumento  a esa manga  de  vagos que  cobran sin trabajar  LPM,Wed Mar 06 08:08:02 +0000 2019,,False
157765,"@cabify_espana Por qué no son justos con los trabajadores conductores de cabify ?? Trabajan 12 horas , 1 día de des… https://t.co/8XY5kJMHft",Wed Mar 06 10:43:32 +0000 2019,https://twitter.com/i/web/status/1103244718878658560,False
158634,"@altaskukas @MiltonFriedom En todo tres años, Cambiemos expropió tanto como el Kirchnerismo, sino fíjate los 163 impuestos de tu gobierno.",Wed Mar 06 11:09:54 +0000 2019,,False
159084,@CauquiPotencia querías presumir de sueldo y de paso pasar gemidos es usted diabólico sr potensia,Wed Mar 06 11:17:57 +0000 2019,,False
159856,@horaciorlarreta @mauriciomacri sigan haciendo que cada vez nos salga mas caro mantener el Estado. Ahora ponen pibe… https://t.co/CyN8J3RT0Z,Wed Mar 06 11:33:11 +0000 2019,https://twitter.com/i/web/status/1103257209956458503,False
159860,"@mauriciomacri  @horaciorlarreta  😠😠😠😠😠 NO es justo, que estos parásitos no paguen servicios, hagan piquetes, cobre… https://t.co/G60Vkpu9tz",Wed Mar 06 11:33:04 +0000 2019,https://twitter.com/i/web/status/1103257183565897728,False
161797,@giraltpablo El gran culpable fue Florentino Pérez el EGO le pasó factura,Wed Mar 06 12:21:00 +0000 2019,,False
163895,Muy mal y no corresponde; la Empresa debe tener este artefacto para cobrar por lo tanto es ella quien debe asumir s… https://t.co/ZfJnejfRd7,Wed Mar 06 12:56:14 +0000 2019,https://twitter.com/i/web/status/1103278110676602884,False
165167,@frigeriorogelio Esto durante el kirchnerismo no pasaba porque se robaban la plata de las obras,Wed Mar 06 13:10:20 +0000 2019,,False
165340,@TransitoCordoba Hay gente que todavía cree que tal o cual servicio es gratuito. El peronismo les limó el cerebro.,Wed Mar 06 13:21:45 +0000 2019,,False
165994,@ToxicDrama A este paso vais a tener que cobrarle el alquiler...,Wed Mar 06 13:26:10 +0000 2019,,False
166151,"Uno de los momentos más complicados para cualquier #crafter, #artesano o #maker es poner un precio justo a aquello… https://t.co/X9myG6Gine",Wed Mar 06 13:30:35 +0000 2019,https://twitter.com/i/web/status/1103286756370202626,False
166793,Sube el dólar para tapar el enchastre de extorsiones que hizo Stornerlli para el macrismo.,Wed Mar 06 13:40:49 +0000 2019,,False
166811,"@horaciorlarreta ud ve? esa gente es populista, quiere todo gratis, pero lo mantenemos quienes si trabajamos. Que v… https://t.co/6trInX4H0M",Wed Mar 06 13:41:41 +0000 2019,https://twitter.com/i/web/status/1103289551425097728,False
167151,"O sea, ya nos pasó con el sistema actual que nos cobraban mucho más así que en verdad no debería esperar nada bueno. #Bienvenidos13",Wed Mar 06 13:43:13 +0000 2019,,False
167687,desde que chilectra paso a a empresa española enel empezaron a cobrar  descaradamente  #bienbenidos13,Wed Mar 06 13:50:26 +0000 2019,,False
169214,"Me estás pulverizando el salario, @mauriciomacri.",Wed Mar 06 14:20:17 +0000 2019,,False
170069,"@tatclouthier No te limites, porque el 50 si se pueden quitar el 100%? y de paso que se refleje en menos impuestos",Wed Mar 06 14:25:04 +0000 2019,,False
170382,"@DatoAsombroso En Argentina si no trabajas te pagan un sueldo de por vida, se le llaman Choriplaneros lo inventó el… https://t.co/kXMKWxMIxq",Wed Mar 06 14:34:24 +0000 2019,https://twitter.com/i/web/status/1103302815131361280,False
171125,@sebastianpinera Suben las tarifas!! LA CASA GANA!! :-) y de paso los políticos!! Modelo de robo hormiga a millones… https://t.co/L0UXtM9blw,Wed Mar 06 14:42:50 +0000 2019,https://twitter.com/i/web/status/1103304938862579712,False
171540,@srtahope1 Quieren pagarnos menos y nos tratan con menos respeto que si el interlocutor fuera un hombre. He llegado… https://t.co/M9jo7Kz2dv,Wed Mar 06 14:46:47 +0000 2019,https://twitter.com/i/web/status/1103305931163602946,False
173321,"@PK2noticiosos Claro que el gobierno quiere negociar, grandísimo HdP. Eso lo sabe todo el mundo, pero ya se les pas… https://t.co/CjmdgrJZQt",Wed Mar 06 15:12:23 +0000 2019,https://twitter.com/i/web/status/1103312373471944704,False
173445,@Ambitocom El Kirchnerismo subsidiaba von dinero de todos los Argentinos a las automotrices.! Lo hizo al menos con… https://t.co/9KX28XJuTR,Wed Mar 06 15:10:56 +0000 2019,https://twitter.com/i/web/status/1103312012162011138,False
173716,@NielsenEcon El Kirchnerismo empezo en 2003 ud fue parte. La soja volaba  estabamos en default y ya el trabajo sucio lo habia hecho otro.,Wed Mar 06 15:15:00 +0000 2019,,False
174475,Lo que creaste @mauriciomacri con el impuesto a la renta financiera ehh. No te das cuenta que no solo tiene credito… https://t.co/J9ckLb7hW5,Wed Mar 06 15:27:11 +0000 2019,https://twitter.com/i/web/status/1103316100111130624,False
174530,Esto es sencillo. El mayor culpable es la directiva por un verano tan nefasto y contratar a Solari. El segundo Sola… https://t.co/ASAVTHRejR,Wed Mar 06 15:26:46 +0000 2019,https://twitter.com/i/web/status/1103315996495040515,False
176104,Un amigo fué Uribista miéntras tuvo un importanre cargo en el cual devengaba un alto salario; ahora que paso a ser… https://t.co/FTR5moEVdR,Wed Mar 06 15:48:56 +0000 2019,https://twitter.com/i/web/status/1103321571400257541,False
176806,"Estoy harta de reclamos permanentes,de extranjeros, ellos viven de arriba mientras los Argentinos pagamos impuestos… https://t.co/DgTffWVEod",Wed Mar 06 15:58:12 +0000 2019,https://twitter.com/i/web/status/1103323905736040448,False
178963,@mauriciomacri @mauriciomacri ponete a trabajar para la gente que más lo necesita.,Wed Mar 06 16:26:23 +0000 2019,,False
179633,"Es empresario, no nos va a robar; no quieren trabajar, el país se saca adelante laburando, no quiero pagar impuesto… https://t.co/ZgKfddVOYY",Wed Mar 06 16:32:26 +0000 2019,https://twitter.com/i/web/status/1103332519007670272,False
180539,Harta de ésta gente que se cree que Los Argentinos le tenemos que pagar todo. @mauriciomacri https://t.co/SDdV1Eb40F,Wed Mar 06 16:41:56 +0000 2019,https://twitter.com/susiheidi/status/1102994463725629440,False
181258,@crespomt @ReinaldoProfeta @ElChairoPrieto Y hoy compramos combustible y energía a sobre precio. La deuda pública p… https://t.co/7OCx185435,Wed Mar 06 16:51:49 +0000 2019,https://twitter.com/i/web/status/1103337396593025024,False
181819,"@fspotorno dijo que hay inflación también por los costos de las industrias, costos que les subieron un 79%. Se paso al Keynesianismo?",Wed Mar 06 16:59:23 +0000 2019,,False
184718,@jopapo2011 @AltavozCancun Supervisar cuando se construyen los hoteles y exigirles un paso decente a los trabajadores eso debería de hacerse,Wed Mar 06 17:27:02 +0000 2019,,False
185414,"Éstos son todos ladrones de nuestro trabajo y nuestro pago de impuestos,es por acá dónde hay que empezar el ajuste,… https://t.co/hJRV9hctQc",Wed Mar 06 17:39:20 +0000 2019,https://twitter.com/i/web/status/1103349356999118854,False
186286,"@ElMalparido15 Esa señora se pasó a vivir a esa chaqueta, ya tiene que pagarle impuestos, servicios  y administración.😎",Wed Mar 06 17:53:30 +0000 2019,,False
187277,"@SEP_mx Sigo sin poder pagar @emoctezumab , que pasó con la dirección de profesiones, recorten a los encargados es presupuesto mal usado",Wed Mar 06 17:58:07 +0000 2019,,False
188344,"@PRODUCCION_ARG Pero que caraduras
#PreciosCuidados 
Quien los cuida???
@mauriciomacri y @PatoBullrich",Wed Mar 06 18:17:23 +0000 2019,,False
188754,"@eldestapeweb @mauriciomacri Ustedes tienen que ir presos , las empresas que brindan servicios nos afanan a dos manos . Delincuentes",Wed Mar 06 18:19:26 +0000 2019,,False
189527,@TrabajoAmbiente @mauriciomacri A pero es un mal chiste viviente!La Argentina se cae a pedazos: el dólar sube sin p… https://t.co/10VpBAM009,Wed Mar 06 18:30:44 +0000 2019,https://twitter.com/i/web/status/1103362291460915200,False
190135,@capcentral No recuerdo que paso el año pasado con esta medida...creo q al final le pagaron a todos a todo ...,Wed Mar 06 18:39:25 +0000 2019,,False
193472,"@DDGALLIANO @CachorraCanones Si claro que sí, ÉSTO ES EL PERONISMO, sindicalista corruptos y mafiosos. Por eso y po… https://t.co/aSvaZjsLuC",Wed Mar 06 19:21:17 +0000 2019,https://twitter.com/i/web/status/1103375012302635008,False
193961,"@SHCP_mx @CONSAR_mx Muy fácil de corregir :
Mes a mes, que las ganancias sean para los trabajadores, y las pérdidas… https://t.co/JVQzPMrwaR",Wed Mar 06 19:32:12 +0000 2019,https://twitter.com/i/web/status/1103377762444697606,False
196519,"La falta de dólares que era un problema al final del kirchnerismo se había resuelto c/el CEPO CAMBIARIO, que genera… https://t.co/DxQL6ZshGT",Wed Mar 06 20:00:39 +0000 2019,https://twitter.com/i/web/status/1103384920590815232,False
197929,@elgatopolitico_ Recortar al monstruo de personal ególatra que cuesta miles de millones sería un gran paso.,Wed Mar 06 20:22:26 +0000 2019,,False
