,Tweets,Fecha,urls,medios
203727,Etchebest dice ser extorsionado y la verdad es un extorsionador. Trabajó y se dedicó toda su vida a eso. Tenía 1 of… https://t.co/XwNCo2ZUXE,Sat Mar 02 22:21:00 +0000 2019,https://twitter.com/i/web/status/1101970687189749760,False
206516,@LAVOZcomar Se olvidan que su protegido Macri nos desordeno la vida no nos alcanza para nada nuestros sueldos,Sat Mar 02 23:35:17 +0000 2019,,False
210396,Sin dudas Franco Macri vivirá en cada empresa que viva a costa del Estado y estatice su deuda.,Sun Mar 03 01:23:43 +0000 2019,,False
210501,"Lo qué pasa es que los que votamos a Macri trabajamos y no robamos del Estado, entonces se complica largar el traba… https://t.co/309f7xsufd",Sun Mar 03 01:30:20 +0000 2019,https://twitter.com/i/web/status/1102018337129881600,False
219630,Ahora que falleció Franco Macri le pagarán doble  a los Trolls de Mauri por laburar tan tarde ?,Sun Mar 03 03:46:32 +0000 2019,,False
219682,"Pero la solución no es trabajadores que no trabajen.Esa era la antigua en las mujeres,solo que no cobraban,",Sun Mar 03 03:51:55 +0000 2019,,False
225165,"@FerRaverta @CFKArgentina Pero los k,pagan !!!nosotros trabajamos.. y con nuestros impuestos le pagaban a los vagos… https://t.co/Y0UIzQKIur",Sun Mar 03 08:49:02 +0000 2019,https://twitter.com/i/web/status/1102128737020272640,False
240973,"@Cronistacom Para MACRI es normal que haya mas tarifazos, inflación, despidos y pobreza...",Sun Mar 03 16:13:14 +0000 2019,,False
242072,"o sea todo bien con que cobres por tu trabajo, GENIAL, pero un plomero me quería cobrar 700pe para regular el cosit… https://t.co/VnPK5st7OP",Sun Mar 03 16:27:59 +0000 2019,https://twitter.com/i/web/status/1102244237817593856,False
245994,"@funesmemorial @CFKArgentina Claro, te acostumbraste al plan NO trabajar, q te mantengan los otros a traves de los impuestos...vago",Sun Mar 03 17:21:19 +0000 2019,,False
252204,@GustavoBruzone @claudia5937 Franco Macri fundó empresas que dió trabajo a miles. Los orcos pretenden  solo trabajo del estado.,Sun Mar 03 19:08:10 +0000 2019,,False
255529,Me matan los twits diciendo que el difunto Macri se hizo rico trabajando. Qué romantización del robo y la transa.,Sun Mar 03 20:22:29 +0000 2019,,False
259921,"@andreslerner90 Ajá,y se canso de hacer negocios y negociados de todo tipo con los Kirchner mientras fueron gobierno,¿no sabias?😉",Sun Mar 03 21:49:39 +0000 2019,,False
275558,@NunkMasKKs Fuera macri. Nos estas hundiendo cada dia mas. Necesitamos.mas.puestos de trabajos dignos..sueldos acordes al costo de vida,Mon Mar 04 05:32:21 +0000 2019,,False
281153,"La alta tasa de temporalidad que sufrimos en las AAPP tiene otra cara, en la misma moneda y se llama privatización.… https://t.co/rbYJydg948",Mon Mar 04 12:06:14 +0000 2019,https://twitter.com/i/web/status/1102540752176009216,False
290254,"@Cris_noticias @clarincom Pero cómo!? Si Macri prometió que en su gobierno, ningún trabajador iba a pagar ganancias.",Mon Mar 04 16:08:30 +0000 2019,,False
293587,"Sin embargo éste cupón fue y sigue siendo demasiado caro para el estado 
El costo de esa medida financiera de Lavag… https://t.co/md3JG03vRu",Mon Mar 04 17:30:37 +0000 2019,https://twitter.com/i/web/status/1102622386543882240,False
303730,"Lavagna te dice que tu salario es muy alto y son muchos los jubilados y los que cobran AUH. Es peor que Macri 
https://t.co/x25rQS6PNj",Mon Mar 04 22:11:28 +0000 2019,https://www.cronista.com/amp/economiapolitica/Lavagna-hablo-de-una-candidatura-alerto-sobre-atraso-cambiario-y-critico-las-jubilaciones-sin-aportes-20190303-0017.html?fbclid=IwAR2KyLrwgx90JJk4fyhkTunrlWK3x6Gpy0Vv8LGuiXjBTZsLd7MQLzjTKLY,False
322810,@YONOLAVOTE_y_UD @martinno79 CFK !!!  Nos robó hasta la dignidad del trabajar !!!!💰💰💰💰💰💰💰💰💰💰💰💰💰🤮🤮💰💰🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,Tue Mar 05 13:45:49 +0000 2019,,False
331212,"@WalhallaMann Sin embargo éste cupón fue y sigue siendo demasiado caro para el estado 
El costo de esa medida finan… https://t.co/r0aK3Cnn10",Tue Mar 05 18:01:20 +0000 2019,https://twitter.com/i/web/status/1102992504142684165,False
336265,Uff se ve que macri esta pagando extras como loco porque los trollss están a full,Tue Mar 05 20:30:34 +0000 2019,,False
338821,"Sigue el saqueo de macri y su banda al bolsillo de los trabajadores, subas de hasta 45% en los peajes #VidalContraLaEducación #VidalMiente",Tue Mar 05 21:59:26 +0000 2019,,False
342859,Un fracasado politico de los pagos de Chascomus que se arrima a los más impresentables Políticos y mafiosos gremial… https://t.co/FJ57hPvrnl,Tue Mar 05 23:59:54 +0000 2019,https://twitter.com/i/web/status/1103082742340898818,False
350360,@Roberto_BsAs @Gracemazzola Y que por supuesto no bajarían las tarifas porque Macri ya hizo el trabajo sucio,Wed Mar 06 05:25:37 +0000 2019,,False
351951,@lauraillanlerel Era todo para pagar las elecciones,Wed Mar 06 08:25:48 +0000 2019,,False
365204,"Es empresario, no nos va a robar; no quieren trabajar, el país se saca adelante laburando, no quiero pagar impuesto… https://t.co/ZgKfddVOYY",Wed Mar 06 16:32:26 +0000 2019,https://twitter.com/i/web/status/1103332519007670272,False
375993,Algunos ocupantes de Luque dijeron haber sido engañados. Comentaron que pagaban una suma de dinero por mes a una mu… https://t.co/Q6K3dlzX01,Wed Mar 06 22:16:38 +0000 2019,https://twitter.com/i/web/status/1103419139782131712,False
377912,"@rcnradio Son unos interesados, pero el pueblo les cobrará esto en elecciones.",Wed Mar 06 23:24:17 +0000 2019,,False
383618,"@aacerbi Estamos hace décadas sometidos al robo de la patria contratista,al fraude de la estatización de las deudas… https://t.co/fTF5mP5M1l",Thu Mar 07 02:34:09 +0000 2019,https://twitter.com/i/web/status/1103483948448079877,False
394494,Un grupo de empleados varones por cobrar menos por la violenta muerte de Franco Macri.,Thu Mar 07 13:20:03 +0000 2019,,False
399141,"@todonoticias “En mi gobierno los trabajadores no pagarán impuestos a las ganancias”. 

— Mauricio Macri (en campaña)",Thu Mar 07 15:39:44 +0000 2019,,False
430337,@El_Turko1986 @TartuTV Error la presión tributaria con macro es mayor que con cfk. Pero bueno si quieren un estado gigante hay que bancarlo.,Fri Mar 08 03:16:49 +0000 2019,,False
430768,@GianelliHector Los costos extralaborales son un tema y los impuestos son otro tema serio. Pero lo que hizo caer py… https://t.co/VD7uTetMHm,Fri Mar 08 03:36:44 +0000 2019,https://twitter.com/i/web/status/1103862084737982465,False
439328,@pelayomr Cobrará doble por su trabajo y por Podemos para eso viene vestida de morado,Fri Mar 08 12:47:46 +0000 2019,,False
439553,Garbarino paga sueldos en cómodas cuotas? Las cuotas son con los mismos intereses que le cobran a los clientes? Seg… https://t.co/BlvZ7117FN,Fri Mar 08 12:52:03 +0000 2019,https://twitter.com/i/web/status/1104001834300162048,False
466014,@elnegroterrero Acusan a obrero de infiltrarse en inauguración que estaba macri. Claro era obvio.,Sat Mar 09 03:34:04 +0000 2019,,False
469386,"Que un trabajador putee a Macri es entendible, pero acabo de ver puteando a Macri a un forro que fue mi jefe y cuen… https://t.co/ZdKFBc0AqJ",Sat Mar 09 09:07:59 +0000 2019,https://twitter.com/i/web/status/1104307834924068864,False
470077,"Bernardo Neustadt fatigaba oficinas de ""empresas a las que les interesa el país"" para bancar su programa. Fue el pr… https://t.co/Y3a7Nw7nAM",Sat Mar 09 10:10:59 +0000 2019,https://twitter.com/i/web/status/1104323690681040896,False
473150,@adribatesther @Jodida__ Alguien vio a macri trabajando ? Pero tiene cuenta en bahama y es dueño de los peajes y varias empresas,Sat Mar 09 12:50:41 +0000 2019,,False
474868,"Ministro de Macri se subió el sueldo 45%, cobra más de Un Millón por mes 💰💰💰💰💰💰💰💰💰💰💰💰💰https://t.co/JcvZJmeEAL",Sat Mar 09 13:49:42 +0000 2019,https://nuestracordoba.com.ar/ministro-de-macri-se-subio-el-sueldo-45-cobra-mas-de-un-millon-por-mes/,False
480600,"@DahlmannSur @LaikaOrbital De la mano del ESTADO, con contratos a dedo y protección arancelaria. Vos ves una parte… https://t.co/taaEuKonEH",Sat Mar 09 17:13:28 +0000 2019,https://twitter.com/i/web/status/1104430008775467008,False
482407,"En la peluquería quejándose de Macri ""que antes se robó mucho pero no estábamos tan mal, se pagaba poco y duró much… https://t.co/GIhOPx2VN0",Sat Mar 09 18:21:02 +0000 2019,https://twitter.com/i/web/status/1104447016040570882,False
484128,@elramafuentes Y por esa huida dejará de pagar otros impuestos por los empleados.  Patético macri,Sat Mar 09 19:34:19 +0000 2019,,False
484219,@mejordiezroman @LanegraChilvy @diegobranca @CFKArgentina Conseguite un trabajo digno troll de poca monta,Sat Mar 09 19:38:49 +0000 2019,,False
485680,Que hizo Ud cuando Kirchner rebajó 15% sueldos y jubilaciones de Santa Cruz en 1992 ? https://t.co/PfDonhwKVF,Sat Mar 09 20:44:00 +0000 2019,https://twitter.com/AlciraArgumedo/status/1104408491794534400,False
486879,"Todos los que os dejais la vida trabajando, para cada vez tener menos derechos y todas las obligaciones del mundo,… https://t.co/gETAeCkneV",Sat Mar 09 21:38:33 +0000 2019,https://twitter.com/i/web/status/1104496722879881217,False
488237,La empresa que visitó Macri en septiembre pasado dejó de pagar los sueldos https://t.co/CApzz7oOk0,Sat Mar 09 22:35:39 +0000 2019,https://www.elciudadanoweb.com/la-empresa-que-visito-macri-en-septiembre-pasado-dejo-de-pagar-los-sueldos/,False
489193,"Está claro "" La clase media (me incluyo) los q pagamos  mucho +x las tarifas, los q nos   quejamos por el dinero q… https://t.co/o0LrKMsHxL",Sat Mar 09 23:21:08 +0000 2019,https://twitter.com/i/web/status/1104522538632265729,False
489250,ECONOMÍA | Ex empleados de la empresa #Noroghi ubicada en Nueva Pompeya denuncian que les dejaron de pagar sus suel… https://t.co/SyAGRX5Sh8,Sat Mar 09 23:18:41 +0000 2019,https://twitter.com/i/web/status/1104521918730903552,False
491082,"Ministro de Macri se subió el sueldo 45%, cobra más de Un Millón por mes https://t.co/xZOmrFiP38",Sun Mar 10 00:48:41 +0000 2019,http://ciberperiodismo.com.ar/00/index.php/las-noticias/sociedad/nacionales/2839-ministro-de-macri-se-subio-el-sueldo-45-cobra-mas-de-un-millon-por-mes?fbclid=IwAR0rzyImt5kiF8kR_2lTWBUZWo3cSfheE-R21fB5HZrnE2ynoJHXWMTRIV4#.XIRe4-l5ZyF.twitter,False
493588,mi problema hacia Macri se volvió personal cuando empezaron a cobrar IVA en servicios digitales,Sun Mar 10 02:50:59 +0000 2019,,False
495272,"macri en la fabrica, los trabajadores no paga sueldos al menos",Sun Mar 10 04:43:08 +0000 2019,,False
500084,"Ministro de Macri se subió el sueldo 45%, cobra más de Un Millón por mes https://t.co/3ZrIxtj02k",Sun Mar 10 12:37:32 +0000 2019,http://ciberperiodismo.com.ar/00/index.php/las-noticias/sociedad/nacionales/2839-ministro-de-macri-se-subio-el-sueldo-45-cobra-mas-de-un-millon-por-mes#.XIRNOmKT0N4.whatsapp,False
501692,"Macri , ladronzuelo pagabas los sueldo y te compraron tu empresa con plata  robada por lo tanto tendrías que devolv… https://t.co/SemZRwnDNJ",Sun Mar 10 13:29:53 +0000 2019,https://twitter.com/i/web/status/1104736133634760706,False
508392,"Tarifazo y Suba del dólar 

Culpa de los Kirchner y Eskenazi por el vaciamiento de YPF

Estamos pagando las consecu… https://t.co/y90J5jiwGj",Sun Mar 10 16:52:27 +0000 2019,https://twitter.com/i/web/status/1104787109662130176,False
518826,@pabloduggan somos grandes ...@dsantoro59 sabía todo muy bien y nunca le importó nada ! Es un extorsionelli y todo… https://t.co/X147pO9hj4,Sun Mar 10 22:21:12 +0000 2019,https://twitter.com/i/web/status/1104869842316902401,False
521259,@ELIZETO1 @GbmRomi @WasonJackNapier Claro y Macri es un trabajador honesto,Sun Mar 10 23:24:38 +0000 2019,,False
528344,"@Pau_Cambiemos Si, pagaba poco pero los K x3 la presion Impositiva, Nada era gratis, todo habia que pagarlo con mas… https://t.co/TtwQxSGbrK",Mon Mar 11 01:30:34 +0000 2019,https://twitter.com/i/web/status/1104917499034959873,False
531465,@erjadiaz @Gedcx @mecasullo Los subsidios van al coimero de techint que apoya a cfk que asegura impunidad a los empresarios,Mon Mar 11 02:42:48 +0000 2019,,False
537305,La empresa que visitó Macri en septiembre pasado dejó de pagar los sueldos https://t.co/CApzz7oOk0,Mon Mar 11 09:38:49 +0000 2019,https://www.elciudadanoweb.com/la-empresa-que-visito-macri-en-septiembre-pasado-dejo-de-pagar-los-sueldos/,False
537678,"@ImpuestosyE Después Macri es ""neoliberal"", país de subhumanos tenemos...",Mon Mar 11 09:57:03 +0000 2019,,False
539465,"Los empleados publicos estan amparados en un sistema gremial agobiante.
Muchos e del e pertenecen a entidades autar… https://t.co/SJu4Figf68",Mon Mar 11 11:08:32 +0000 2019,https://twitter.com/i/web/status/1105062945988452353,False
540254,"@CarlosEguiaUno @diegobranca @Intratables @CFKArgentina 👏👏👏👏👏👏👍👍👍👍👍 no tiene idea, es un boludo pago",Mon Mar 11 11:31:17 +0000 2019,,False
544782,@elpais_espana No es creíble están las elecciones quien le a pagado hay q demostrarlo,Mon Mar 11 13:29:03 +0000 2019,,False
548269,"@involucradostv Hay muchos que laburamos,usamos forro y estamos hartos de bancar estos vagos subsidiados,gracias CFK y Macri !.",Mon Mar 11 14:42:21 +0000 2019,,False
549827,"@WingEzker Difícil que le guste, en ¨Dinamarca macri tendría que pagar impuestos. . .",Mon Mar 11 15:07:59 +0000 2019,,False
555150,@UnPistachoFeliz Imagínate a macri no trabajo en la vida y sus empresas subsidiadas,Mon Mar 11 17:00:21 +0000 2019,,False
557568,"@germanMperezD @carod2015 Cuando Nestor pagó, lo que te daban por los dólares en reservas contra la tasa que te cob… https://t.co/g4YMEDEwp2",Mon Mar 11 17:57:14 +0000 2019,https://twitter.com/i/web/status/1105165801450078213,False
573186,"Por la megadevaluación, Macri llevó al salario argentino a la destrucción",Tue Mar 12 00:13:52 +0000 2019,,False
580231,@LANACION Se acordaron de pagarle el sueldo al empleado de ustedes. Porque es un neoliberal enrolado traicioneramen… https://t.co/y5KIex2BBb,Tue Mar 12 04:14:44 +0000 2019,https://twitter.com/i/web/status/1105321199482085383,False
581102,"@aka_Mister A ver, es simple, si macri bajo el gasto público, porque se endeuda más, emite más, y cobra más impuestos al trabajador?",Tue Mar 12 05:46:55 +0000 2019,,False
589135,"El salario del empleado o el haber de un jubilado ""NO SON GANANCIAS""

Esta estafa instalada por el kirchnerismo, ho… https://t.co/93dcH7e9vE",Tue Mar 12 13:20:05 +0000 2019,https://twitter.com/i/web/status/1105458441764651008,False
605694,"@eldestapeweb Para ella es fácil, su amigo Mauri le sacó de encima 15 palos de impuestos por ganancias que nadie pu… https://t.co/rvo6izBuwe",Tue Mar 12 21:46:58 +0000 2019,https://twitter.com/i/web/status/1105586000871546886,False
609399,"@mauriciomacri Menor costo laboral ""Los salarios son un costo más"". (Mauricio Macri 1999)",Tue Mar 12 23:49:49 +0000 2019,,False
610162,"es lisa y llanamente un traidor a los trabajadores que viven gracias a la propina
y los propietarios haciéndola gro… https://t.co/bwntVflcXD",Wed Mar 13 00:08:10 +0000 2019,https://twitter.com/i/web/status/1105621538668273664,False
612499,@eltanomdp Che pelltudoa hay crisis pero la empresa hizo.manejos fraudulentos eso no es culpa de macri,Wed Mar 13 01:32:50 +0000 2019,,False
612726,"@caireydecopas Lo pagaremos después de las elecciones, igual que la Reforma Laboral",Wed Mar 13 01:37:45 +0000 2019,,False
614090,me arruinaste mas que macri a los sueldos,Wed Mar 13 02:28:40 +0000 2019,,False
617174,"@lovrega Todo está puesto para que AMLO comience a robar a travez de la obra pública, sigue los pasos de los Kirchner.",Wed Mar 13 05:47:01 +0000 2019,,False
618830,@LaGrondonaTwitt Después le dicen a Macri que cierran las fábricas . Y el diego sigue laburando doble jornada,Wed Mar 13 09:12:09 +0000 2019,,False
627582,@eltanomdp Rebanadas de sueldo seria cuando te pagan si tenes suerte de tener trabajo.  Macri yo no te voto 🗳,Wed Mar 13 15:05:19 +0000 2019,,False
636774,Seguro esto es culpa de Macri y también vamos a tener que pagar IG 😂,Wed Mar 13 19:31:57 +0000 2019,,False
637829,"El salario de un empleado o el haber de un jubilado ""NO SON GANANCIAS""

Al parecer, esta estafa instalada por el ki… https://t.co/UlT1FeVjrc",Wed Mar 13 20:08:53 +0000 2019,https://twitter.com/i/web/status/1105923707929800704,False
643953,@Gastizarate Porque macri le debe al fmi entonces nos cortaron las redes sociales,Wed Mar 13 23:15:04 +0000 2019,,False
648409,"Jajaja ni hablar podes que ya te quieren cobrar este macri es un hdmp😂
Donde ve la oportunidad te pone peaje",Thu Mar 14 01:19:59 +0000 2019,,False
654213,"@TrenRoca Menos nuestros sueldos, aumentada todo. ¡Macri re gato!",Thu Mar 14 04:56:29 +0000 2019,,False
665566,"@Angelalerena @e_scribbler Macri empezó espiando, y no pagó por ello, por qué no continuaría haciéndolo? No olvidemos...",Thu Mar 14 11:58:56 +0000 2019,,False
680493,Yo sé que uno por dinero y mejores condiciones laborales puede llegar a hacer cualquier cosa pero ABRAZAR A MACRI mmmm vs desis.,Thu Mar 14 15:02:40 +0000 2019,,False
683548,"Salario de Docente Mirandino es INDIGNO @HectoRodriguez se Burla del gremio , pero habrá nuevas elecciones @ClebmPrensa es complice corrupto",Thu Mar 14 15:39:56 +0000 2019,,False
684418,"Macri dijo que el salario es un costo laboral, como presidente lo bajó.
Asumió procesado por espionaje, ahora se de… https://t.co/tYNn1qfNLN",Thu Mar 14 15:55:30 +0000 2019,https://twitter.com/i/web/status/1106222330391470081,False
696459,"Ando necesitando plata y justo ahora se viene a parar todo lo del trabajo, macri lcdtm 😡😡",Thu Mar 14 19:17:53 +0000 2019,,False
698396,"El salario del empleado o el haber de un jubilado ""NO SON GANANCIAS""

Esta estafa instalada por el kirchnerismo, ho… https://t.co/QLurqWAsy1",Thu Mar 14 19:54:41 +0000 2019,https://twitter.com/i/web/status/1106282520994373635,False
699845,"Ser gerente tiene sus costes, no poder participar en las elecciones sindicales del SESCAM, todo por una buena causa.",Thu Mar 14 20:22:19 +0000 2019,,False
708103,El empresario al que visitó Macri la echó por denunciar en C5N que no le pagaban https://t.co/8LlbGOYLXE,Thu Mar 14 23:05:24 +0000 2019,,False
713935,El empresario al que visitó Macri la echó por denunciar en C5N que no le pagaban el sueldo https://t.co/WmrAZoyKrn,Fri Mar 15 00:51:22 +0000 2019,https://www.minutouno.com/notas/5020868-el-empresario-al-que-visito-macri-la-echo-denunciar-c5n-que-no-le-pagaban-el-sueldo,False
717583,"@dolce_mdq No pagábamos porque no queríamos, se luchó cada centavo hasta que Macri les pagó incluso más de lo que q… https://t.co/oszFTRnSvK",Fri Mar 15 02:06:08 +0000 2019,https://twitter.com/i/web/status/1106376001792159744,False
723389,El empresario al que visitó Macri la echó por denunciar en C5N que no le pagaban el sueldo https://t.co/WsnsJUnKAB,Fri Mar 15 04:27:24 +0000 2019,https://www.minutouno.com/notas/5020868-el-empresario-al-que-visito-macri-la-echo-denunciar-c5n-que-no-le-pagaban-el-sueldo,False
724074,"@PeroniaRepublic Hay qie ser AVARA, EGOÍSTA Y DEMASIADO CHORRA para ni siquiera pagarle a un testaferro...., CFK es VORAZ.",Fri Mar 15 05:04:34 +0000 2019,,False
733711,"@AleXCambiemos @CaroStanley los que cobran sin trabajar la tienen facil  , no pagan impuestos y se cuelgan de todo… https://t.co/tFNGeYqjER",Fri Mar 15 12:47:23 +0000 2019,https://twitter.com/i/web/status/1106537373880455169,False
734141,"@minutounocom Te aumentan el boleto pero los servicios son una mierda.como antes, Macri es un gobierno de empresarios para empresario",Fri Mar 15 12:54:18 +0000 2019,,False
735958,@diegobranca Pobre macri el no quiere subir las tarifas y los precios pero lo obligan 😭😭😭😭😭😭😭,Fri Mar 15 13:36:54 +0000 2019,,False
736935,El empresario al que visitó Macri la echó por denunciar en C5N que no le pagaban el sueldo https://t.co/popk33j3Xo,Fri Mar 15 13:58:50 +0000 2019,https://www.minutouno.com/notas/5020868-el-empresario-al-que-visito-macri-la-echo-denunciar-c5n-que-no-le-pagaban-el-sueldo,False
743671,"Con tal de sacar a Macri, no les imporya nada...sólo piensan en el bolsillo. Robaban pero les daban todo gratis.",Fri Mar 15 16:47:39 +0000 2019,,False
762262,"@caroencolores Se fue a la mierda lo textil, por culpa de Macri",Sat Mar 16 01:37:51 +0000 2019,,False
762287,@VBotar Los empresarios son parte del problema ITO ellos pagan cada vez que hay elecciones sobornan,Sat Mar 16 01:36:51 +0000 2019,,False
769968,"@ALBERTOACOSTAB @ernestosamperp Yo estoy de acuerdo Alberto,pero el problema es el costo de lo que cuesta operar es… https://t.co/4FXaVklVgA",Sat Mar 16 11:53:08 +0000 2019,https://twitter.com/i/web/status/1106886113162088448,False
771578,"$126,50 el viaje a lujan pobre el que trabaja todoz los dias entre ida y vuelta reduce un monton s u sueldo.Y MACRI LO HIZO",Sat Mar 16 12:54:23 +0000 2019,,False
771852,El empresario al que visitó Macri la echó por denunciar en C5N que no le pagaban el sueldo https://t.co/Y7wt5Qi8cC,Sat Mar 16 13:13:12 +0000 2019,https://www.minutouno.com/notas/5020868-el-empresario-al-que-visito-macri-la-echo-denunciar-c5n-que-no-le-pagaban-el-sueldo,False
774267,"@EmpresarialARG Bueno, cuando asuma alguien como cfk, que los caguen a impuestos así siguen mal, pero contentos",Sat Mar 16 14:33:58 +0000 2019,,False
777706,"Pamela #NSB estamos todos pagando la corrupción catastrófica de Menem y los Kirchner es más, uno de los que te paga… https://t.co/1XHGRyfLet",Sat Mar 16 16:38:24 +0000 2019,https://twitter.com/i/web/status/1106957899945967616,False
780589,"""Hay que bajar los costos, y el salario es un costo más"". M. Macri.
👇 Caída del salario promedio (en blanco) en dól… https://t.co/QfbKIa5Fw7",Sat Mar 16 18:18:11 +0000 2019,https://twitter.com/i/web/status/1106983013274054657,False
782610,"A mi Macri me contrato por empresa Guía Laboral para fiscalizar para el, en su momento el doble de lo que pagaba el… https://t.co/LhqU7KWQHK",Sat Mar 16 19:44:19 +0000 2019,https://twitter.com/i/web/status/1107004687318990850,False
789575,@eugecal Pagan pero nadie se ofrece por que a nadie le gusta trabajar en las elecciones,Sun Mar 17 00:37:16 +0000 2019,,False
801812,@mabpro_o @agencialavieja Macri aumento la mayor carga impositiva de todos los tiempos así q no se como pueden hablar de los k,Sun Mar 17 14:32:28 +0000 2019,,False
