Tweets,Fecha,urls,medios
"@EnriqueKrauze Baboso. Los contratos millonarios del gobierno federal  se acabaron. Siguiente paso, el chantaje. Co… https://t.co/ZSwNdi0LSH",Mon Mar 18 15:30:38 +0000 2019,https://twitter.com/i/web/status/1107665620709961728,False
Cómo hacer la declaración de la Renta por primera vez paso a paso https://t.co/m6kfZKDeWJ,Mon Mar 18 15:53:34 +0000 2019,https://www.businessinsider.es/como-hacer-declaracion-renta-primera-vez-paso-paso-370315?utm_source=Facebook&utm_medium=referral&utm_campaign=Botones_sociales,False
les paso mi núm y alguien me carga crédito xfa,Mon Mar 18 17:28:46 +0000 2019,,False
@hanalfabeto Es verdad de paso a cobrar con piqueteros Jajaja muy bueno,Mon Mar 18 19:38:44 +0000 2019,,False
@fernandosolanas @mauriciomacri Y a quién le pagaba esas coimas?,Mon Mar 18 20:06:21 +0000 2019,,False
@AsisOberdan @majulluis @mauriciomacri Mauricio..si sos tan honesto!! No Heredes y Pagas al Estado los Impuestos que Deben 😳🤨,Mon Mar 18 20:33:33 +0000 2019,,False
"@fernando_737 @OficialINH Cuando el INH de un paso adelante , como por ejemplo, el total de apuesta carrera a carre… https://t.co/5NBuVdeDwQ",Mon Mar 18 20:48:42 +0000 2019,https://twitter.com/i/web/status/1107745666082717696,False
@fernandosolanas Se da cuenta cuál es la diferencia? Qué familiar de CFK o NK reconoce que pagaron coimas? Franco M… https://t.co/XtpGsQBapG,Mon Mar 18 20:57:45 +0000 2019,https://twitter.com/i/web/status/1107747946144124928,False
"¿Que pasó seres de luz, a cuántos vamos a estafar hoy?",Mon Mar 18 21:41:00 +0000 2019,,False
"@GFrondizi @mauriciomacri Y a continuación, los kakarulos van a decir que hubo fraude.

Guarden twitt",Mon Mar 18 21:57:28 +0000 2019,,False
@ServiTributos @livioaoa Se advirtió en 2002 efecto confiscatorio de una retención del IVA 75% cuando se dictaron p… https://t.co/6rZgpPCFX2,Mon Mar 18 22:09:27 +0000 2019,https://twitter.com/i/web/status/1107765989142343686,False
"Vas a retirar una devolución de IRPF o alguna otra devolución a Abitab. Antes de recibir el dinero, te dicen que se… https://t.co/OiRFtnh9Mf",Mon Mar 18 22:35:57 +0000 2019,https://twitter.com/i/web/status/1107772656424796161,False
"en la nota está técnicamente admitiendo que pagar coimas eran parte de las ""reglas de juego"", @mauriciomacri https://t.co/cVo1Z7p6t6",Mon Mar 18 22:50:28 +0000 2019,https://twitter.com/MargaWirkierman/status/1107723847464337408,False
@fernandosolanas @mauriciomacri La coima se la pagaba a tus socios kirchneristas ... ups !!,Mon Mar 18 23:05:12 +0000 2019,,False
"@unServidor @d_balmaceda Compañeros, cheques, dengue... suena a peronismo.",Mon Mar 18 23:53:44 +0000 2019,,False
"@ImpuestosyE @ivansasovsky Para salir de esto!
#reformatributariaya
@mauriciomacri",Tue Mar 19 00:12:14 +0000 2019,,False
@mauriciomacri Devolve la que heredaste que es toda de coimas y de lavado,Tue Mar 19 01:29:38 +0000 2019,,False
[Video] Un hombre le pedía dinero y le pasó su tarjeta de crédito con la clave https://t.co/6rKYNMGLuc vía @Cooperativa,Tue Mar 19 03:01:55 +0000 2019,http://bit.ly/2W2GXGG,False
"@R_DaViD_ Exacto! El #ORO tiende mucho a engañar bro! Nunca confiarse. Better #PriceAction, éstos vamos hacer conte… https://t.co/9ttFqo7GGR",Tue Mar 19 04:51:29 +0000 2019,https://twitter.com/i/web/status/1107867163900010496,False
"@carlos_ed_rojas Y bancario, de paso...",Tue Mar 19 11:10:19 +0000 2019,,False
@ahorapodemos @Irene_Montero_ Ja...y de paso nos dirá las condiciones de su hipoteca en la caja de ingenieros ?,Tue Mar 19 12:00:30 +0000 2019,,False
No en Chile. [Video] Un hombre le pedía dinero y le pasó su tarjeta de crédito con la clave https://t.co/Fnhfwd2Ue2 vía @Cooperativa,Tue Mar 19 12:16:32 +0000 2019,http://bit.ly/2W2GXGG,False
@josefinah05 Nombres de los que cobraron sobres kirchnerismo,Tue Mar 19 12:31:07 +0000 2019,,False
"Roba al fisco, el oro de Paso Jobai y consigue pagar monedas por la electricidad utilizada. Adiviná de que casta es.",Tue Mar 19 13:36:17 +0000 2019,,False
12 mil pesos de luz. Ta chequeado esto? @mauriciomacri,Tue Mar 19 14:51:00 +0000 2019,,False
"Mediante embargos, permanentes intimaciones y presiones, también de otros entes recaudatorios como rentas y demás..… https://t.co/lZ6Y9mbJVK",Tue Mar 19 14:54:16 +0000 2019,https://twitter.com/i/web/status/1108018859544592384,False
"@fernandosolanas @mauriciomacri Si pagó coimas se las quedó el funcionario. 

35 asesores para escribir tantas ganzadas.",Tue Mar 19 15:53:32 +0000 2019,,False
@ElDia_do @Degnis23 Y dicho sea de paso ese dinero lo recibieron de la JCE,Tue Mar 19 16:38:29 +0000 2019,,False
"@minteri Acostumbrados a comprar voluntades, lo q pasó con Funes Cartagena.",Tue Mar 19 18:02:45 +0000 2019,,False
#SabíasQue no puedes pagar tus impuestos si tu número #ITIN está vencido. Actualiza tu #ITIN y realiza tus impuesto… https://t.co/dcSFMsc0JI,Tue Mar 19 19:15:02 +0000 2019,https://twitter.com/i/web/status/1108084483998142464,False
@alferdez @mauriciomacri A confesión de parte relevo de pruebas.,Tue Mar 19 19:26:51 +0000 2019,,False
@PlanBelgrano @mauriciomacri @lmetchevehere Esa mesa representa todos los impuestos que pagamos,Tue Mar 19 20:32:51 +0000 2019,,False
@ahorapodemos @Irene_Montero_ De paso que me cojan el impreso de la misma hipoteca que le dieron a ellos,Tue Mar 19 20:33:31 +0000 2019,,False
"@AForcelledo Llegó por jersusalen isaias IKEAsen,  sueco de pro que vio dijo negocio y con talonario en mano abonó… https://t.co/KNXUvKfODw",Tue Mar 19 20:40:07 +0000 2019,https://twitter.com/i/web/status/1108105894921949186,False
La inscripción de los empresarios en el registro mercantil y en el Registro Único Tributario (RUT) se constituyen c… https://t.co/X1I99HKJf2,Tue Mar 19 21:50:13 +0000 2019,https://twitter.com/i/web/status/1108123534797258753,False
"Semana. Todos los centros y mesas habilitados, con Captahuellas y cuadernos de registro
4.- Censo electoral en Cons… https://t.co/es5xJKpNJU",Tue Mar 19 21:47:09 +0000 2019,https://twitter.com/i/web/status/1108122763548594176,False
"600$ viene la boleta de Claro. La pija, me paso a tarjeta",Tue Mar 19 23:08:58 +0000 2019,,False
Con un block en la mano de paso ..,Wed Mar 20 00:55:21 +0000 2019,,False
"Hoy aprobamos en sesión del Cabildo:

🔸Las actividades de @TesoreriaPuebla donde la  recaudación superó la meta en… https://t.co/dWusr1doiq",Wed Mar 20 02:13:38 +0000 2019,https://twitter.com/i/web/status/1108189827520974849,False
@RoParraguirre @BciSeguros Me pasó algo parecido con el seguro del BancoEstado. Presenté una montaña de documentos… https://t.co/oT1UWlLpWc,Wed Mar 20 02:31:06 +0000 2019,https://twitter.com/i/web/status/1108194222090391553,False
"@waraujo64 qué pasó con la sobre sueldos  @Escobarmarga ,",Wed Mar 20 05:56:07 +0000 2019,,False
Su siguiente acto fue en 1925 donde robó 12.000$ (de aquella época) en relación a nóminas de una tienda de St Louis… https://t.co/BIFEjPFEVZ,Wed Mar 20 09:56:04 +0000 2019,https://twitter.com/i/web/status/1108306201593421825,False
Estos chorros kirnerista quieren confundir a la gente  los empresarios si no le pagaban coimas a ellos no le daban… https://t.co/vLQ4WXPfwU,Wed Mar 20 10:25:58 +0000 2019,https://twitter.com/i/web/status/1108313727907086336,False
El próximo mes de abril deberá presentar a Hacienda los libros contables para la verificación el estado de su entid… https://t.co/s20z6QvuAu,Wed Mar 20 10:37:31 +0000 2019,https://twitter.com/i/web/status/1108316633225981952,False
@mauriciomacri Que loe portadores liquiden sus dólares ya.,Wed Mar 20 11:57:34 +0000 2019,,False
"@fernandosolanas Pregúntale a la pirita donde está ese dinero... él pagó, alguien del kirchnerismo lo recibió.....",Wed Mar 20 13:45:20 +0000 2019,,False
@mauriciomacri sr presidente a los maestros hay que embagarle las cuentas bancarias y no pagarles el sueldo va a ver como van a laburar.,Wed Mar 20 14:02:02 +0000 2019,,False
#SabíasQue no puedes pagar tus impuestos si tu número #ITIN está vencido. Actualiza tu #ITIN y realiza tus impuesto… https://t.co/bpZCkPCEeH,Wed Mar 20 15:54:08 +0000 2019,https://twitter.com/i/web/status/1108396312376950785,False
si quieren colaborar se llegan al facebook/RonaldAntonio y les paso mis datos bancarios proceden a hacer su transfe… https://t.co/zXPMvao58z,Wed Mar 20 16:15:52 +0000 2019,https://twitter.com/i/web/status/1108401782655455237,False
"#ActualidadEmpresarial
Si usted es trabajador de planilla y busca deducir los intereses pagados de su crédito hipot… https://t.co/11yVZJRuii",Wed Mar 20 17:51:22 +0000 2019,https://twitter.com/i/web/status/1108425813739913217,False
Los trabajadores en planilla están obligados a presentar su declaración de renta del 2018 si buscan deducir gastos… https://t.co/QZlnChZdDX,Wed Mar 20 18:51:48 +0000 2019,https://twitter.com/i/web/status/1108441021678014464,False
"Los Hnos Rodriguez Saa, delincuentes y brutos si los hay, se acusan el uno al otro de LAvadores de Guita, de coimas… https://t.co/EzzN19tkJA",Wed Mar 20 18:50:05 +0000 2019,https://twitter.com/i/web/status/1108440590335787009,False
"@samuel_garcias Que pasó con la estafa maestra, entonces no hubo fraudes con las estancias?",Wed Mar 20 20:13:28 +0000 2019,,False
@mavrginia Enchufado seguro ganan 18 mil y tienen esos créditos que no declaran de paso,Wed Mar 20 20:22:51 +0000 2019,,False
Hoxe dia 20 de Marzo vencia un dos  plazos coa Axencia Tributaria por importe de 12.806€. Despois das moitas xestió… https://t.co/eKWXMKl280,Wed Mar 20 20:30:42 +0000 2019,https://twitter.com/i/web/status/1108465911319724032,False
"@Eneatipo7 Pasó la vieja no más.  Si logran cobrar impuestos supuestamente evadidos, estamos todos jodidis: aunque… https://t.co/DSQM8Kv7m1",Wed Mar 20 20:42:22 +0000 2019,https://twitter.com/i/web/status/1108468846527168512,False
#ELCOMERCIO Los trabajadores en planilla están obligados a presentar su declaración de renta del 2018 si buscan ded… https://t.co/NTMIfuTHzA,Wed Mar 20 21:00:11 +0000 2019,https://twitter.com/i/web/status/1108473332356263939,False
"@mauriciomacri Publiquen todas las obras que están realizando, incluyendo el ahorro, porque los k, cobraban sobreprecio",Wed Mar 20 22:01:45 +0000 2019,,False
@mauriciomacri Pedazo de pelotudo: tenemos los impuestos más altos del mundo para financiar estas boludeces. LPMQTP,Thu Mar 21 00:48:33 +0000 2019,,False
"@mauriciomacri Cuenta la cantidad de $$$ que encontraron y se robaron? Ah no, perdón, creí que hablaban en serio.",Thu Mar 21 01:10:51 +0000 2019,,False
@emme_lokita Ya está listo el pago. Paso a seguir?,Thu Mar 21 01:26:39 +0000 2019,,False
@ODigitalEc Los cáñamos de los quipus con los que Atamaint iba a contabilizar los votos  de las elecciones se encue… https://t.co/MTxRVNbHkl,Thu Mar 21 02:00:09 +0000 2019,https://twitter.com/i/web/status/1108548819258671112,False
"@mauriciomacri dijo que su padre al frente de SOCMA pagó coimas. 
¿Adónde está ese dinero?
Ahora sabemos a qué se r… https://t.co/wL6h6JhQjV",Thu Mar 21 02:38:07 +0000 2019,https://twitter.com/i/web/status/1108558374705213440,False
Sobran los impuestos nacionales @mauriciomacri provinciales @mariuvidal y municipales @magariovero En #lamatanza qu… https://t.co/5Z7KM1CbK1,Thu Mar 21 04:02:26 +0000 2019,https://twitter.com/i/web/status/1108579594578350082,False
@edmoreno_ Ya te paso el número de cuenta,Thu Mar 21 04:30:41 +0000 2019,,False
@TommyFranzosi claro ya que estamos te paso una cuenta bancaria o algo así,Thu Mar 21 10:02:39 +0000 2019,,False
@mauriciomacri Qué cosa hicieron?no estamos enteradosss.ha las deudas,Thu Mar 21 10:27:06 +0000 2019,,False
"@SomerKush pasame tu número que te paso una foto verita, igual son las clasificaciones de las cuentas y el debe y h… https://t.co/y4oyZpHgPR",Thu Mar 21 11:00:28 +0000 2019,https://twitter.com/i/web/status/1108684795930914821,False
"@paulabolivar Con todo respeto, 
¿Usted los censo?
¿Usted los contó?
¿Quien hizo ese registro, usted paso de 20.000… https://t.co/SFyus3ySv2",Thu Mar 21 13:11:35 +0000 2019,https://twitter.com/i/web/status/1108717791853580288,False
@mauriciomacri O sea que encima del muerto de la deuda que nos dejas nos metes en este compromiso? Por qué no te co… https://t.co/BA6OZubDeY,Thu Mar 21 13:24:17 +0000 2019,https://twitter.com/i/web/status/1108720988982792193,False
@mauriciomacri No sirve eso. Bajen los impuestos.,Thu Mar 21 13:33:20 +0000 2019,,False
@LoleHierro06 Y para ella seguro. Se pasó por arriba al Tribunal de cuentas. Si les sumamos las declaraciones sobre el gas. Bingo.,Thu Mar 21 14:01:53 +0000 2019,,False
"@mauriciomacri Baja los impuestos ,inutil. https://t.co/ENK94KD5DW",Thu Mar 21 14:16:12 +0000 2019,,False
@Leonardo_Padron @rmriestra La cuenta es fake de paso,Thu Mar 21 14:35:52 +0000 2019,,False
@veromercuri_ @contra_mentiras @mauriciomacri Hecho.Suerte,Thu Mar 21 14:33:24 +0000 2019,,False
#SabíasQue no puedes pagar tus impuestos si tu número #ITIN está vencido. Actualiza tu #ITIN y realiza tus impuesto… https://t.co/nqyczmBUIM,Thu Mar 21 15:55:03 +0000 2019,https://twitter.com/i/web/status/1108758929134092289,False
"@learaduazzo Alguna vez fue @mauriciomacri al Banco a cobrar un cheque, en ventanilla el cajero le pide el DNI, le… https://t.co/JFfh32OCZC",Thu Mar 21 16:44:16 +0000 2019,https://twitter.com/i/web/status/1108771315639635970,False
Todos comprimen los rendimientos de los bonos menos vos @mauriciomacri https://t.co/FBRaQzZHO5,Thu Mar 21 16:56:02 +0000 2019,https://twitter.com/jsblokland/status/1108771446262845446,False
#NuevoArrepentido | Lo resolvió el juez federal Bonadio en el marco de la causa por los cuadernos de las coimas dur… https://t.co/saRkRMygKn,Thu Mar 21 17:20:00 +0000 2019,https://twitter.com/i/web/status/1108780308793569280,False
@FrancoOliveto Capaz que paso el documento y era su fecha de nacimiento. Es casi mi aguinaldo ese,Thu Mar 21 17:54:44 +0000 2019,,False
@mauriciomacri Es un documento que informa cuánto aumentaron el patrimonio en forma exponencial y cómo enviar el dinero a Panamá?,Thu Mar 21 18:49:54 +0000 2019,,False
"@libertador_dig De pasó creo que está prohibido hacer presupuestos o cobrar en cualquier moneda, si no es el Bolívar.",Thu Mar 21 20:25:11 +0000 2019,,False
Mañana busco la tarjeta de banco después les paso el número y me van depositando guita dale?,Thu Mar 21 23:44:24 +0000 2019,,False
"@mirtayteso @mauriciomacri Sean un año, solo eso, comerciante honesto, que paga cada uno de sus impuestos y después… https://t.co/aagUWO5nU6",Fri Mar 22 00:12:55 +0000 2019,https://twitter.com/i/web/status/1108884221093912576,False
"Paso previo a hacer un presupuesto personal o familiar es anotar todos tus ingresos y gastos que recuerdes, luego i… https://t.co/CWm0vjXxSZ",Fri Mar 22 00:39:01 +0000 2019,https://twitter.com/i/web/status/1108890790246277120,False
"@cuervoestepario @AndrsGomezV Correcto, las empress formales de paso terminan pagando retención por esas empresas... es un robo!",Fri Mar 22 02:47:33 +0000 2019,,False
mentira alta paja hacer una cuenta les paso mi ig,Fri Mar 22 03:02:18 +0000 2019,,False
"@NATHIK_V @petrogustavo A ti te creo, pero no creo que pase nada, si con los fajos no pasó nada, ahora un pagaré po… https://t.co/rWjySMheLa",Fri Mar 22 03:13:13 +0000 2019,https://twitter.com/i/web/status/1108929598530744320,False
@Brandonglujan Te paso mi cuenta para que me deposites,Fri Mar 22 04:16:19 +0000 2019,,False
"Por su cumpleaños, @TwitterEspana le ha regalado a @cpgellida su propio emoji 👨🏼‍🦲
Ya podrían enrollarse y verificarle la cuenta, de paso 🎂",Fri Mar 22 09:41:35 +0000 2019,,False
@mauriciomacri Baja los impuestos en el interior o todo el mundo va a votar a la porota y vamos a cagar fuego.,Fri Mar 22 11:34:20 +0000 2019,,False
@jorgejhms @CristhianRS Se aprobó en el mismo momento que se discutió el paso de la comisión por saldo o por flujo.… https://t.co/DnPpakfPVk,Fri Mar 22 12:38:51 +0000 2019,https://twitter.com/i/web/status/1109071945096744960,False
El kirchnerismo dice que en esas negociaciones se les carga la declaración a los delincuentes. No hay pruebas de es… https://t.co/fffYw6xc5M,Fri Mar 22 13:03:15 +0000 2019,https://twitter.com/i/web/status/1109078083364184065,False
Audio revela que Fariña cobró dinero para acusar al kirchnerismo https://t.co/pkK7bkj58v,Fri Mar 22 15:15:31 +0000 2019,https://www.eldestapeweb.com/las-coimas-stornelli/audio-revela-que-farina-cobro-dinero-acusar-al-kirchnerismo-n55778,False
"Si sois autónomos y no tenéis, como yo, idea alguna de hacer la Declaración de la Renta, aquí os explico paso a pas… https://t.co/haR50Z4kIo",Fri Mar 22 16:21:55 +0000 2019,https://twitter.com/i/web/status/1109128078490550272,False
"@narampoI @Nespresso Les paso mis claves bancarias, mándenme todo en esas cápsulas...",Fri Mar 22 18:27:19 +0000 2019,,False
@CiudadanosCs a lo mejor el empresario no cotizo engañando asi a sus trabajafores como le paso a mi abuela. Sr. De quintos,Fri Mar 22 19:18:17 +0000 2019,,False
@eldestapeweb Jajajajaja Preguntale a Tinelli qué pasó con los sueldos y aportes en su productora con su socio Cristóbal,Fri Mar 22 20:36:16 +0000 2019,,False
@lovrega @ferbelaunzaran Avísenme donde pasó a cobrar inches Chairos,Fri Mar 22 21:39:33 +0000 2019,,False
"@mauriciomacri Che ñato, el dinero NO sale de tu bolsillo",Fri Mar 22 22:38:14 +0000 2019,,False
@mauriciomacri Es mentira. Usted es una máquina de mentir. Los gastos más grande que existen son las deudas que su… https://t.co/pTbrVD7xta,Fri Mar 22 22:39:19 +0000 2019,https://twitter.com/i/web/status/1109223054024953857,False
@mauriciomacri Mucho más cuenta mantener a los parásitos especulativos que se hacen una fiesta de dólares con la timba financiera.,Fri Mar 22 22:48:24 +0000 2019,,False
@mauriciomacri Mas q los intereses de deuda?,Fri Mar 22 22:56:18 +0000 2019,,False
@chemin61 @mauriciomacri Y toda la runfla de estafadores que lo manejan.,Fri Mar 22 23:05:27 +0000 2019,,False
"@Lautaro1900 Jajaja mira como te regalas, ahí te paso la diré al privado",Fri Mar 22 23:20:29 +0000 2019,,False
"@mauriciomacri Y pagarle intereses a tus amigos que compran bonos y letras, y hacen negocios con los dólares? Esos… https://t.co/K3w1dCLdOW",Fri Mar 22 23:24:55 +0000 2019,https://twitter.com/i/web/status/1109234530123161600,False
@mauriciomacri Esta es la cuenta de verdad?.,Fri Mar 22 23:59:49 +0000 2019,,False
@FerIglesias  deje de denigrar a los tomadores de @CreditosUva y pónganse en situación @estafa luchamos por nuestra… https://t.co/R8yd4CE7eX,Sat Mar 23 00:21:22 +0000 2019,https://twitter.com/i/web/status/1109248737388445701,False
@mauriciomacri No hablen pavadas y mentiras son los cómplices de los kk y PJ todos tienen el mismo piripipi,Sat Mar 23 00:34:15 +0000 2019,,False
"@ramirobriglia @mauriciomacri Adhiero, ganancias es una de las tantas estafas del sistema tributario actual.",Sat Mar 23 00:32:05 +0000 2019,,False
"@in_Kauto @mauriciomacri Primero que devuelva la jefa de las asociaxiones ilicitas, de quien su contador dijo que t… https://t.co/Swn5RbQgkN",Sat Mar 23 02:10:28 +0000 2019,https://twitter.com/i/web/status/1109276195131179011,False
"@fer86corvalan @mauriciomacri Jaja sí 10 pesos por respiración ,con eso vamos a tener súperavit fiscal",Sat Mar 23 02:17:40 +0000 2019,,False
@mauriciomacri Lo declaro Manzanares el contador de los k.,Sat Mar 23 02:57:17 +0000 2019,,False
@mauriciomacri Garpa la que debes gato ladrón. Declara toda la que tenes en paraísos fiscales. Hacete cargo de los… https://t.co/M4CO8E05Nv,Sat Mar 23 03:53:21 +0000 2019,https://twitter.com/i/web/status/1109302084812369920,False
@mauriciomacri Que les pague el forro de tu hermano con la guita que ganó con el blanqueo,Sat Mar 23 04:01:54 +0000 2019,,False
"@lovrega @ferbelaunzaran ¿Dónde paso por mi cheque?, muestra el recibo para saber que conceptos pagan.",Sat Mar 23 05:15:03 +0000 2019,,False
"@_Connitaa_ Tiene la cuenta privada, pero que paso",Sat Mar 23 05:33:13 +0000 2019,,False
"@lovrega @ferbelaunzaran Oye, ¿dime en donde paso a cobrar? Ya me deben una buena lana los de la mafia del poder.",Sat Mar 23 05:56:51 +0000 2019,,False
Ramón Orta y los acusados guardaban dinero en un boquete bajo tierra  https://t.co/tDscD7Jy1p Este es uno de los qu… https://t.co/C721zOD0SE,Sat Mar 23 10:54:25 +0000 2019,https://m.primerahora.com/noticias/policia-tribunales/nota/ramonortaylosacusadosguardabandineroenunboquetebajotierra-1231493/,False
"@mauriciomacri Macri,Garabano te cubre de todas las coimas que cobras de las obras públicas y con Odebrecht estás c… https://t.co/lD7kx2X0qB",Sat Mar 23 11:05:01 +0000 2019,https://twitter.com/i/web/status/1109410719278264320,False
"Cuando la guita es tanta no hay tiempo para contarla, se la pesa. ¿Y cómo no vincular está máxima de Jorge Lanata c… https://t.co/d7bY79uL5r",Sat Mar 23 11:18:00 +0000 2019,https://twitter.com/i/web/status/1109413985022083073,False
@mauriciomacri Cállate ladrón. Cuantos cuerpos del Parlasur equivale la deuda estatizada de Sevel? Cuantos cuerpos… https://t.co/KmvOaa5ODE,Sat Mar 23 11:24:03 +0000 2019,https://twitter.com/i/web/status/1109415508724584448,False
"@mauriciomacri Mejor gastarla en el pago de intereses de deuda, guita que se timbearon vos y tus amigos.",Sat Mar 23 11:35:55 +0000 2019,,False
@mauriciomacri Está cuenta es verdadera?,Sat Mar 23 12:02:02 +0000 2019,,False
@mauriciomacri Ñoquis para mantener un relato. Gasto inútil.,Sat Mar 23 12:37:45 +0000 2019,,False
@latercera @marvaman La prostituta pasó a buscar el cheque donde el proxeneta...,Sat Mar 23 13:23:11 +0000 2019,,False
"@arielsticca @mauriciomacri Nop, son los informes de la oficina de presupuesto, órgano oficial. En esos 700 mil emp… https://t.co/9l8c6M6rO6",Sat Mar 23 13:47:42 +0000 2019,https://twitter.com/i/web/status/1109451657019080704,False
@alisil5 @mauriciomacri Jajaja hay que ser globerta. Fijate que son sus socios los dueños de las eléctricas.,Sat Mar 23 13:47:20 +0000 2019,,False
@mauriciomacri Claro así hay más guita para los bancos y tus amigos,Sat Mar 23 14:26:30 +0000 2019,,False
"o peor aún, de aquellos que algún whisky compra su silencio; los deudores de favores que salen de fiesta con el pod… https://t.co/NXyDVckORb",Sat Mar 23 15:00:01 +0000 2019,https://twitter.com/i/web/status/1109469855080738817,False
"@PMT67 @Farmarato @Farmatodo Ok, en Valera tengo quien me la pueda recibir, una prima siempre me recibe algunas cos… https://t.co/LRtJIUVwLV",Sat Mar 23 17:00:06 +0000 2019,https://twitter.com/i/web/status/1109500075334610945,False
"Por ahí leí a ""periodistas"" con cuentas verificadas que debe ser la @fifacom_es la que intervenga...Será que ya se… https://t.co/ayhXljzkdL",Sat Mar 23 17:22:15 +0000 2019,https://twitter.com/i/web/status/1109505650428649474,False
"@mauriciomacri Que elim8nen el Parlasur y revelan loa gastos de la política, hay que terminar con los ñoquis del congreso",Sat Mar 23 18:22:37 +0000 2019,,False
@PoneleCoco @Conocimiente Hay que ser realmente brutos para suponer por default que el incremento del Fodes implica… https://t.co/KwJZIs8JvC,Sat Mar 23 19:37:36 +0000 2019,https://twitter.com/i/web/status/1109539713424216064,False
"@bancoprovincia Tengo una deuda y estoy en el veraz. Me prestan para liquidar la deuda, salir del veraz y deberle..… https://t.co/blHAVfeEHI",Sat Mar 23 20:16:45 +0000 2019,https://twitter.com/i/web/status/1109549563814268928,False
@mauriciomacri Van a querer cobrar a parte.,Sat Mar 23 21:43:55 +0000 2019,,False
@chiqui_avalos Qué pasó?,Sun Mar 24 00:14:15 +0000 2019,,False
"Imágenes destacadas || 

Nicaragüenses estrenaron el Paso a Desnivel Nejapa, una obra construida con los impuestos… https://t.co/nWFxVNKUVh",Sun Mar 24 01:06:31 +0000 2019,https://twitter.com/i/web/status/1109622486096855040,False
"@mauriciomacri Que no cobren sinvergüenzas. A parte, hacen algo?",Sun Mar 24 02:47:02 +0000 2019,,False
"Alguien sabe que pasó de @litoBondi, desapareció la cuenta?",Sun Mar 24 02:52:58 +0000 2019,,False
@EstradaCorea @elnuevodiario Que impuestos? 15% de IVA en cada factura que pagas. Si tenes empresa pagas impuestos… https://t.co/8Kf4qXBQFt,Sun Mar 24 06:07:16 +0000 2019,https://twitter.com/i/web/status/1109698174258683904,False
@elocadenas El CINIF ya sacó las reglas contables para el tema de los criptoactivos. Luego te paso la información. Saludos amiga.,Sun Mar 24 07:37:16 +0000 2019,,False
"@Absolutexe @Irene_Montero_ Ya de paso y siguiendo sus cuentas por un 0,00001% más le pagan el chalecito proletario",Sun Mar 24 07:58:27 +0000 2019,,False
"@quintinLLP @Hyspasia @mauriciomacri Nada de estafa, Quintín.

""Los trabajadores no van a pagar impuesto a las gana… https://t.co/taWPscsTay",Sun Mar 24 12:35:51 +0000 2019,https://twitter.com/i/web/status/1109795964884275200,False
@val_kiria26 Dicen que ya no se debe hablar de la herencia recibida. Mentira. Mes a mes pesan sobre las arcas del E… https://t.co/16ZmFPKw0X,Sun Mar 24 13:25:58 +0000 2019,https://twitter.com/i/web/status/1109808576833486850,False
@gladys_gonzalez @LuisOtero__ @mauriciomacri @mariuvidal Van a poder sacar más DNI para blanquear aportes de campaña,Sun Mar 24 15:15:38 +0000 2019,,False
"“El modelo decía así:
Señor:
De acuerdo con el balance de liquidación de amistades que cada fin de año realizo, bas… https://t.co/UIEz5JRgvt",Sun Mar 24 15:14:44 +0000 2019,https://twitter.com/i/web/status/1109835947770814464,False
@888Mr_Anderson @mauriciomacri ¿Estás aprendiendo a contar boludito? Pareces un dibujito de Disney,Sun Mar 24 16:41:54 +0000 2019,,False
@davidgarione @mauriciomacri Reporte y block,Sun Mar 24 18:48:43 +0000 2019,,False
"yo les paso mi numero de documento y ustedes me depositan en la ualá, qué les parece",Sun Mar 24 19:24:18 +0000 2019,,False
"@1976Joaqun Ni será, ni es, ni ha sido nadie. 
Está dónde está por don Dinero, que, dicho sea de paso, pobre del que suelte la guita...",Sun Mar 24 20:02:16 +0000 2019,,False
@mauriciomacri Mauricio aparecen todas tus deudas q t pagamos nosotros o esa parte no la desclasifican?,Sun Mar 24 20:10:52 +0000 2019,,False
"@mauriciomacri Ojota que estás vos, tu familia y tus amigos en esos papeles, maestro.",Sun Mar 24 22:53:36 +0000 2019,,False
"@dra_rocks Yo consigo la financiación,  vos y tu socio operenlo. Les paso la cta en BVI para que me manden  las utilidades de mi 33%",Sun Mar 24 23:50:25 +0000 2019,,False
#LaCornisa Hay un operativo enorme de CFK para voltear la causa de los cuadernos( OPERACIÓN BORRÓN Y CUENTA NUEVA)… https://t.co/h6P3plxWBM,Mon Mar 25 00:06:08 +0000 2019,https://twitter.com/i/web/status/1109969681564225543,False
"@mauriciomacri Estará ese informe donde cuentan como LOS MACRI de 7 empresas en el 76, paso a tener 57 en 1982.",Mon Mar 25 00:53:52 +0000 2019,,False
@mauriciomacri Mentira. Ud agarraron el trámite iniciado hace 20 años,Mon Mar 25 01:00:00 +0000 2019,,False
@nosoyedgy @el_yokita Cuando cobre te los paso,Mon Mar 25 01:45:15 +0000 2019,,False
@valen_figueroa3 Jajajaja te la paso un día de estos,Mon Mar 25 02:24:59 +0000 2019,,False
@Victor_OvandoT Y si liberan el dinero como lo paso a mi cuenta bancaria?,Mon Mar 25 02:46:09 +0000 2019,,False
"""En #EEUU el impuesto de sociedades pasó del 35% al 21% y las inversiones corporativas se deducen íntegram e inmedi… https://t.co/8VVYOfRVeq",Mon Mar 25 03:19:16 +0000 2019,https://twitter.com/i/web/status/1110018284731187200,False
